COD_DANE,NOMBRE_MPI,DPTO_CNMBR,year,loss_pixels,loss_area_ha,baseline_forest,proyectos_ecoregistry_co,proyectos_goldstandard_co,proyectos_offsetsdb_co,proyectos_acr_co,proyectos_climateactiondata_co,proyectos_carbono_total,poblacion_dane,temp_media_c,prec_anual_mm,proyectos_carbono_co,proyectos_berkeley_co,proyectos_cdm_co
85300,SABANALARGA,CASANARE,2017,461,41.49,19072.35,0,0,0,0,0,0,,,,0,0,0
85300,SABANALARGA,CASANARE,2018,287,25.83,19072.35,0,0,0,0,0,0,,,,0,0,0
85300,SABANALARGA,CASANARE,2019,405,36.45,19072.35,0,0,0,0,0,0,,,,0,0,0
85300,SABANALARGA,CASANARE,2020,204,18.36,19072.35,0,0,0,0,0,0,,,,0,0,0
85300,SABANALARGA,CASANARE,2021,185,16.65,19072.35,0,0,0,0,0,0,,,,0,0,0
85300,SABANALARGA,CASANARE,2022,292,26.28,19072.35,0,0,0,0,0,0,,,,0,0,0
85300,SABANALARGA,CASANARE,2023,595,53.55,19072.35,0,0,0,0,0,0,,,,0,0,0
85300,SABANALARGA,CASANARE,2024,526,47.34,19072.35,0,0,0,0,0,0,,,,0,0,0
85315,SÁCAMA,CASANARE,2001,353,31.77,29305.17,0,0,0,0,0,0,,,,0,0,0
85315,SÁCAMA,CASANARE,2002,215,19.35,29305.17,0,0,0,0,0,0,,,,0,0,0
85315,SÁCAMA,CASANARE,2003,1082,97.38,29305.17,0,0,0,0,0,0,,,,0,0,0
85315,SÁCAMA,CASANARE,2004,776,69.84,29305.17,0,0,0,0,0,0,,,,0,0,0
85315,SÁCAMA,CASANARE,2005,390,35.1,29305.17,0,0,0,0,0,0,,,,0,0,0
85315,SÁCAMA,CASANARE,2006,814,73.25999999999999,29305.17,0,0,0,0,0,0,,,,0,0,0
85315,SÁCAMA,CASANARE,2007,850,76.5,29305.17,0,0,0,0,0,0,,,,0,0,0
85315,SÁCAMA,CASANARE,2008,532,47.88,29305.17,0,0,0,0,0,0,,,,0,0,0
85315,SÁCAMA,CASANARE,2009,637,57.33,29305.17,0,0,0,0,0,0,,,,0,0,0
85315,SÁCAMA,CASANARE,2010,785,70.64999999999999,29305.17,0,0,0,0,0,0,,,,0,0,0
85315,SÁCAMA,CASANARE,2011,992,89.28,29305.17,0,0,0,0,0,0,,,,0,0,0
85315,SÁCAMA,CASANARE,2012,624,56.16,29305.17,0,0,0,0,0,0,,,,0,0,0
85315,SÁCAMA,CASANARE,2013,19,1.71,29305.17,0,0,0,0,0,0,,,,0,0,0
85315,SÁCAMA,CASANARE,2014,52,4.68,29305.17,0,0,0,0,0,0,,,,0,0,0
85315,SÁCAMA,CASANARE,2015,95,8.549999999999999,29305.17,0,0,0,0,0,0,,,,0,0,0
85315,SÁCAMA,CASANARE,2016,623,56.07,29305.17,0,0,0,0,0,0,,,,0,0,0
85315,SÁCAMA,CASANARE,2017,364,32.76,29305.17,0,0,0,0,0,0,,,,0,0,0
85315,SÁCAMA,CASANARE,2018,248,22.32,29305.17,0,0,0,0,0,0,,,,0,0,0
85315,SÁCAMA,CASANARE,2019,730,65.7,29305.17,0,0,0,0,0,0,,,,0,0,0
85315,SÁCAMA,CASANARE,2020,636,57.24,29305.17,0,0,0,0,0,0,,,,0,0,0
85315,SÁCAMA,CASANARE,2021,438,39.42,29305.17,0,0,0,0,0,0,,,,0,0,0
85315,SÁCAMA,CASANARE,2022,413,37.17,29305.17,0,0,0,0,0,0,,,,0,0,0
85315,SÁCAMA,CASANARE,2023,782,70.38,29305.17,0,0,0,0,0,0,,,,0,0,0
85315,SÁCAMA,CASANARE,2024,712,64.08,29305.17,0,0,0,0,0,0,,,,0,0,0
85325,SAN LUIS DE PALENQUE,CASANARE,2001,2604,234.36,57001.5,0,0,0,0,0,0,,,,0,0,0
85325,SAN LUIS DE PALENQUE,CASANARE,2002,3813,343.17,57001.5,0,0,0,0,0,0,,,,0,0,0
85325,SAN LUIS DE PALENQUE,CASANARE,2003,5041,453.69,57001.5,0,0,0,0,0,0,,,,0,0,0
85325,SAN LUIS DE PALENQUE,CASANARE,2004,3416,307.44,57001.5,0,0,0,0,0,0,,,,0,0,0
85325,SAN LUIS DE PALENQUE,CASANARE,2005,2392,215.28,57001.5,0,0,0,0,0,0,,,,0,0,0
85325,SAN LUIS DE PALENQUE,CASANARE,2006,4142,372.78,57001.5,0,0,0,0,0,0,,,,0,0,0
85325,SAN LUIS DE PALENQUE,CASANARE,2007,4178,376.02,57001.5,0,0,0,0,0,0,,,,0,0,0
85325,SAN LUIS DE PALENQUE,CASANARE,2008,6989,629.01,57001.5,0,0,0,0,0,0,,,,0,0,0
85325,SAN LUIS DE PALENQUE,CASANARE,2009,9356,842.04,57001.5,0,0,0,0,0,0,,,,0,0,0
85325,SAN LUIS DE PALENQUE,CASANARE,2010,887,79.83,57001.5,0,0,0,0,0,0,,,,0,0,0
85325,SAN LUIS DE PALENQUE,CASANARE,2011,3205,288.45,57001.5,0,0,0,0,0,0,,,,0,0,0
85325,SAN LUIS DE PALENQUE,CASANARE,2012,3893,350.37,57001.5,0,0,0,0,0,0,,,,0,0,0
85325,SAN LUIS DE PALENQUE,CASANARE,2013,4855,436.95,57001.5,0,0,0,0,0,0,,,,0,0,0
85325,SAN LUIS DE PALENQUE,CASANARE,2014,10037,903.33,57001.5,0,0,0,0,0,0,,,,0,0,0
85325,SAN LUIS DE PALENQUE,CASANARE,2015,7257,653.13,57001.5,0,0,0,0,0,0,,,,0,0,0
85325,SAN LUIS DE PALENQUE,CASANARE,2016,6894,620.4599999999999,57001.5,0,0,0,0,0,0,,,,0,0,0
85325,SAN LUIS DE PALENQUE,CASANARE,2017,13300,1197.0,57001.5,0,0,0,0,0,0,,,,0,0,0
85325,SAN LUIS DE PALENQUE,CASANARE,2018,7364,662.76,57001.5,0,0,0,0,0,0,,,,0,0,0
85325,SAN LUIS DE PALENQUE,CASANARE,2019,5107,459.63,57001.5,0,0,0,0,0,0,,,,0,0,0
85325,SAN LUIS DE PALENQUE,CASANARE,2020,6168,555.12,57001.5,0,0,0,0,0,0,,,,0,0,0
85325,SAN LUIS DE PALENQUE,CASANARE,2021,6619,595.7099999999999,57001.5,0,0,0,0,0,0,,,,0,0,0
85325,SAN LUIS DE PALENQUE,CASANARE,2022,5227,470.43,57001.5,0,0,0,0,0,0,,,,0,0,0
85325,SAN LUIS DE PALENQUE,CASANARE,2023,8395,755.55,57001.5,0,0,0,0,0,0,,,,0,0,0
85325,SAN LUIS DE PALENQUE,CASANARE,2024,8790,791.1,57001.5,0,0,0,0,0,0,,,,0,0,0
85400,TÁMARA,CASANARE,2001,915,82.35,89850.59999999999,0,0,0,0,0,0,,,,0,0,0
85400,TÁMARA,CASANARE,2002,927,83.42999999999999,89850.59999999999,0,0,0,0,0,0,,,,0,0,0
85400,TÁMARA,CASANARE,2003,1329,119.61,89850.59999999999,0,0,0,0,0,0,,,,0,0,0
85400,TÁMARA,CASANARE,2004,3545,319.05,89850.59999999999,0,0,0,0,0,0,,,,0,0,0
85400,TÁMARA,CASANARE,2005,2468,222.12,89850.59999999999,0,0,0,0,0,0,,,,0,0,0
85400,TÁMARA,CASANARE,2006,3283,295.47,89850.59999999999,0,0,0,0,0,0,,,,0,0,0
85400,TÁMARA,CASANARE,2007,4639,417.51,89850.59999999999,0,0,0,0,0,0,,,,0,0,0
85400,TÁMARA,CASANARE,2008,2510,225.9,89850.59999999999,0,0,0,0,0,0,,,,0,0,0
85400,TÁMARA,CASANARE,2009,3127,281.43,89850.59999999999,0,0,0,0,0,0,,,,0,0,0
85400,TÁMARA,CASANARE,2010,4991,449.19,89850.59999999999,0,0,0,0,0,0,,,,0,0,0
85400,TÁMARA,CASANARE,2011,2988,268.92,89850.59999999999,0,0,0,0,0,0,,,,0,0,0
85400,TÁMARA,CASANARE,2012,2353,211.77,89850.59999999999,0,0,0,0,0,0,,,,0,0,0
85400,TÁMARA,CASANARE,2013,245,22.05,89850.59999999999,0,0,0,0,0,0,,,,0,0,0
85400,TÁMARA,CASANARE,2014,973,87.57,89850.59999999999,0,0,0,0,0,0,,,,0,0,0
85400,TÁMARA,CASANARE,2015,947,85.22999999999999,89850.59999999999,0,0,0,0,0,0,,,,0,0,0
85400,TÁMARA,CASANARE,2016,3252,292.68,89850.59999999999,0,0,0,0,0,0,,,,0,0,0
85400,TÁMARA,CASANARE,2017,2749,247.41,89850.59999999999,0,0,0,0,0,0,,,,0,0,0
85400,TÁMARA,CASANARE,2018,2064,185.76,89850.59999999999,0,0,0,0,0,0,,,,0,0,0
85400,TÁMARA,CASANARE,2019,3558,320.22,89850.59999999999,0,0,0,0,0,0,,,,0,0,0
85400,TÁMARA,CASANARE,2020,3606,324.54,89850.59999999999,0,0,0,0,0,0,,,,0,0,0
85400,TÁMARA,CASANARE,2021,2247,202.23,89850.59999999999,0,0,0,0,0,0,,,,0,0,0
85400,TÁMARA,CASANARE,2022,1962,176.57999999999998,89850.59999999999,0,0,0,0,0,0,,,,0,0,0
85400,TÁMARA,CASANARE,2023,2575,231.75,89850.59999999999,0,0,0,0,0,0,,,,0,0,0
85400,TÁMARA,CASANARE,2024,1815,163.35,89850.59999999999,0,0,0,0,0,0,,,,0,0,0
85410,TAURAMENA,CASANARE,2001,2218,199.62,70902.09,0,0,0,0,0,0,,,,0,0,0
85410,TAURAMENA,CASANARE,2002,2601,234.09,70902.09,0,0,0,0,0,0,,,,0,0,0
85410,TAURAMENA,CASANARE,2003,635,57.15,70902.09,0,0,0,0,0,0,,,,0,0,0
85410,TAURAMENA,CASANARE,2004,4255,382.95,70902.09,0,0,0,0,0,0,,,,0,0,0
85410,TAURAMENA,CASANARE,2005,2417,217.53,70902.09,0,0,0,0,0,0,,,,0,0,0
85410,TAURAMENA,CASANARE,2006,3832,344.88,70902.09,0,0,0,0,0,0,,,,0,0,0
85410,TAURAMENA,CASANARE,2007,2955,265.95,70902.09,0,0,0,0,0,0,,,,0,0,0
85410,TAURAMENA,CASANARE,2008,3507,315.63,70902.09,0,0,0,0,0,0,,,,0,0,0
85410,TAURAMENA,CASANARE,2009,3336,300.24,70902.09,0,0,0,0,0,0,,,,0,0,0
85410,TAURAMENA,CASANARE,2010,1747,157.23,70902.09,0,0,0,0,0,0,,,,0,0,0
85410,TAURAMENA,CASANARE,2011,2302,207.18,70902.09,0,0,0,0,0,0,,,,0,0,0
85410,TAURAMENA,CASANARE,2012,4522,406.98,70902.09,0,0,0,0,0,0,,,,0,0,0
85410,TAURAMENA,CASANARE,2013,2734,246.06,70902.09,0,0,0,0,0,0,,,,0,0,0
85410,TAURAMENA,CASANARE,2014,3394,305.46,70902.09,0,0,0,0,0,0,,,,0,0,0
85410,TAURAMENA,CASANARE,2015,2804,252.36,70902.09,0,0,0,0,0,0,,,,0,0,0
85410,TAURAMENA,CASANARE,2016,4075,366.75,70902.09,0,0,0,0,0,0,,,,0,0,0
85410,TAURAMENA,CASANARE,2017,2919,262.71,70902.09,0,0,0,0,0,0,,,,0,0,0
85410,TAURAMENA,CASANARE,2018,4366,392.94,70902.09,0,0,0,0,0,0,,,,0,0,0
85410,TAURAMENA,CASANARE,2019,4286,385.74,70902.09,0,0,0,0,0,0,,,,0,0,0
85410,TAURAMENA,CASANARE,2020,4471,402.39,70902.09,0,0,0,0,0,0,,,,0,0,0
85410,TAURAMENA,CASANARE,2021,2265,203.85,70902.09,0,0,0,0,0,0,,,,0,0,0
85410,TAURAMENA,CASANARE,2022,3179,286.11,70902.09,0,0,0,0,0,0,,,,0,0,0
85410,TAURAMENA,CASANARE,2023,4269,384.21,70902.09,0,0,0,0,0,0,,,,0,0,0
85410,TAURAMENA,CASANARE,2024,4810,432.9,70902.09,0,0,0,0,0,0,,,,0,0,0
85430,TRINIDAD,CASANARE,2001,2695,242.55,60964.02,0,0,0,0,0,0,,,,0,0,0
85430,TRINIDAD,CASANARE,2002,2123,191.07,60964.02,0,0,0,0,0,0,,,,0,0,0
85430,TRINIDAD,CASANARE,2003,2698,242.82,60964.02,0,0,0,0,0,0,,,,0,0,0
85430,TRINIDAD,CASANARE,2004,2771,249.39,60964.02,0,0,0,0,0,0,,,,0,0,0
85430,TRINIDAD,CASANARE,2005,3539,318.51,60964.02,0,0,0,0,0,0,,,,0,0,0
85430,TRINIDAD,CASANARE,2006,3166,284.94,60964.02,0,0,0,0,0,0,,,,0,0,0
85430,TRINIDAD,CASANARE,2007,5138,462.42,60964.02,0,0,0,0,0,0,,,,0,0,0
85430,TRINIDAD,CASANARE,2008,7297,656.73,60964.02,0,0,0,0,0,0,,,,0,0,0
85430,TRINIDAD,CASANARE,2009,11795,1061.55,60964.02,0,0,0,0,0,0,,,,0,0,0
85430,TRINIDAD,CASANARE,2010,1832,164.88,60964.02,0,0,0,0,0,0,,,,0,0,0
85430,TRINIDAD,CASANARE,2011,5512,496.08,60964.02,0,0,0,0,0,0,,,,0,0,0
85430,TRINIDAD,CASANARE,2012,6558,590.22,60964.02,0,0,0,0,0,0,,,,0,0,0
85430,TRINIDAD,CASANARE,2013,6223,560.0699999999999,60964.02,0,0,0,0,0,0,,,,0,0,0
85430,TRINIDAD,CASANARE,2014,10577,951.93,60964.02,0,0,0,0,0,0,,,,0,0,0
85430,TRINIDAD,CASANARE,2015,7490,674.1,60964.02,0,0,0,0,0,0,,,,0,0,0
85430,TRINIDAD,CASANARE,2016,5819,523.71,60964.02,0,0,0,0,0,0,,,,0,0,0
85430,TRINIDAD,CASANARE,2017,8683,781.47,60964.02,0,0,0,0,0,0,,,,0,0,0
85430,TRINIDAD,CASANARE,2018,3220,289.8,60964.02,0,0,0,0,0,0,,,,0,0,0
85430,TRINIDAD,CASANARE,2019,2597,233.73,60964.02,0,0,0,0,0,0,,,,0,0,0
85430,TRINIDAD,CASANARE,2020,5887,529.8299999999999,60964.02,0,0,0,0,0,0,,,,0,0,0
85430,TRINIDAD,CASANARE,2021,6020,541.8,60964.02,0,0,0,0,0,0,,,,0,0,0
85430,TRINIDAD,CASANARE,2022,3548,319.32,60964.02,0,0,0,0,0,0,,,,0,0,0
85430,TRINIDAD,CASANARE,2023,3039,273.51,60964.02,0,0,0,0,0,0,,,,0,0,0
85430,TRINIDAD,CASANARE,2024,3100,279.0,60964.02,0,0,0,0,0,0,,,,0,0,0
85440,VILLANUEVA,CASANARE,2001,1714,154.26,30316.14,0,0,0,0,0,0,,,,0,0,0
85440,VILLANUEVA,CASANARE,2002,1194,107.46,30316.14,0,0,0,0,0,0,,,,0,0,0
85440,VILLANUEVA,CASANARE,2003,1079,97.11,30316.14,0,0,0,0,0,0,,,,0,0,0
85440,VILLANUEVA,CASANARE,2004,3406,306.54,30316.14,0,0,0,0,0,0,,,,0,0,0
85440,VILLANUEVA,CASANARE,2005,1615,145.35,30316.14,0,0,0,0,0,0,,,,0,0,0
85440,VILLANUEVA,CASANARE,2006,4212,379.08,30316.14,0,0,0,0,0,0,,,,0,0,0
85440,VILLANUEVA,CASANARE,2007,4989,449.01,30316.14,0,0,0,0,0,0,,,,0,0,0
85440,VILLANUEVA,CASANARE,2008,5807,522.63,30316.14,0,0,0,0,0,0,,,,0,0,0
85440,VILLANUEVA,CASANARE,2009,3966,356.94,30316.14,0,0,0,0,0,0,,,,0,0,0
85440,VILLANUEVA,CASANARE,2010,3527,317.43,30316.14,0,0,0,0,0,0,,,,0,0,0
85440,VILLANUEVA,CASANARE,2011,5447,490.23,30316.14,0,0,0,0,0,0,,,,0,0,0
85440,VILLANUEVA,CASANARE,2012,10421,937.89,30316.14,0,0,0,0,0,0,,,,0,0,0
85440,VILLANUEVA,CASANARE,2013,4592,413.28,30316.14,0,0,0,0,0,0,,,,0,0,0
85440,VILLANUEVA,CASANARE,2014,7838,705.42,30316.14,0,0,0,0,0,0,,,,0,0,0
85440,VILLANUEVA,CASANARE,2015,7849,706.41,30316.14,0,0,0,0,0,0,,,,0,0,0
85440,VILLANUEVA,CASANARE,2016,6477,582.93,30316.14,0,0,0,0,0,0,,,,0,0,0
85440,VILLANUEVA,CASANARE,2017,3984,358.56,30316.14,0,0,0,0,0,0,,,,0,0,0
85440,VILLANUEVA,CASANARE,2018,3018,271.62,30316.14,0,0,0,0,0,0,,,,0,0,0
85440,VILLANUEVA,CASANARE,2019,9246,832.14,30316.14,0,0,0,0,0,0,,,,0,0,0
85440,VILLANUEVA,CASANARE,2020,3297,296.73,30316.14,0,0,0,0,0,0,,,,0,0,0
85440,VILLANUEVA,CASANARE,2021,2071,186.39,30316.14,0,0,0,0,0,0,,,,0,0,0
85440,VILLANUEVA,CASANARE,2022,1783,160.47,30316.14,0,0,0,0,0,0,,,,0,0,0
85440,VILLANUEVA,CASANARE,2023,2369,213.21,30316.14,0,0,0,0,0,0,,,,0,0,0
85440,VILLANUEVA,CASANARE,2024,7102,639.18,30316.14,0,0,0,0,0,0,,,,0,0,0
8549,PIOJÓ,ATLÁNTICO,2001,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8549,PIOJÓ,ATLÁNTICO,2002,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8549,PIOJÓ,ATLÁNTICO,2003,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8549,PIOJÓ,ATLÁNTICO,2004,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8549,PIOJÓ,ATLÁNTICO,2005,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8549,PIOJÓ,ATLÁNTICO,2006,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8549,PIOJÓ,ATLÁNTICO,2007,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8549,PIOJÓ,ATLÁNTICO,2008,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8549,PIOJÓ,ATLÁNTICO,2009,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8549,PIOJÓ,ATLÁNTICO,2010,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8549,PIOJÓ,ATLÁNTICO,2011,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8549,PIOJÓ,ATLÁNTICO,2012,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8549,PIOJÓ,ATLÁNTICO,2013,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8549,PIOJÓ,ATLÁNTICO,2014,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8549,PIOJÓ,ATLÁNTICO,2015,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8549,PIOJÓ,ATLÁNTICO,2016,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8549,PIOJÓ,ATLÁNTICO,2017,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8549,PIOJÓ,ATLÁNTICO,2018,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8549,PIOJÓ,ATLÁNTICO,2019,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8549,PIOJÓ,ATLÁNTICO,2020,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8549,PIOJÓ,ATLÁNTICO,2021,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8549,PIOJÓ,ATLÁNTICO,2022,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8549,PIOJÓ,ATLÁNTICO,2023,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8549,PIOJÓ,ATLÁNTICO,2024,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8558,POLONUEVO,ATLÁNTICO,2001,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8558,POLONUEVO,ATLÁNTICO,2002,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8558,POLONUEVO,ATLÁNTICO,2003,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8558,POLONUEVO,ATLÁNTICO,2004,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8558,POLONUEVO,ATLÁNTICO,2005,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8558,POLONUEVO,ATLÁNTICO,2006,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8558,POLONUEVO,ATLÁNTICO,2007,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8558,POLONUEVO,ATLÁNTICO,2008,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8558,POLONUEVO,ATLÁNTICO,2009,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8558,POLONUEVO,ATLÁNTICO,2010,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8558,POLONUEVO,ATLÁNTICO,2011,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8558,POLONUEVO,ATLÁNTICO,2012,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8558,POLONUEVO,ATLÁNTICO,2013,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8558,POLONUEVO,ATLÁNTICO,2014,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8558,POLONUEVO,ATLÁNTICO,2015,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8558,POLONUEVO,ATLÁNTICO,2016,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8558,POLONUEVO,ATLÁNTICO,2017,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8558,POLONUEVO,ATLÁNTICO,2018,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8558,POLONUEVO,ATLÁNTICO,2019,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8558,POLONUEVO,ATLÁNTICO,2020,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8558,POLONUEVO,ATLÁNTICO,2021,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8558,POLONUEVO,ATLÁNTICO,2022,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8558,POLONUEVO,ATLÁNTICO,2023,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8558,POLONUEVO,ATLÁNTICO,2024,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8560,PONEDERA,ATLÁNTICO,2001,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8560,PONEDERA,ATLÁNTICO,2002,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8560,PONEDERA,ATLÁNTICO,2003,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8560,PONEDERA,ATLÁNTICO,2004,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8560,PONEDERA,ATLÁNTICO,2005,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8560,PONEDERA,ATLÁNTICO,2006,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8560,PONEDERA,ATLÁNTICO,2007,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8560,PONEDERA,ATLÁNTICO,2008,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8560,PONEDERA,ATLÁNTICO,2009,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8560,PONEDERA,ATLÁNTICO,2010,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8560,PONEDERA,ATLÁNTICO,2011,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8560,PONEDERA,ATLÁNTICO,2012,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8560,PONEDERA,ATLÁNTICO,2013,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8560,PONEDERA,ATLÁNTICO,2014,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8560,PONEDERA,ATLÁNTICO,2015,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8560,PONEDERA,ATLÁNTICO,2016,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8560,PONEDERA,ATLÁNTICO,2017,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8560,PONEDERA,ATLÁNTICO,2018,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8560,PONEDERA,ATLÁNTICO,2019,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8560,PONEDERA,ATLÁNTICO,2020,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8560,PONEDERA,ATLÁNTICO,2021,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8560,PONEDERA,ATLÁNTICO,2022,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8560,PONEDERA,ATLÁNTICO,2023,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8560,PONEDERA,ATLÁNTICO,2024,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8573,PUERTO COLOMBIA,ATLÁNTICO,2001,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8573,PUERTO COLOMBIA,ATLÁNTICO,2002,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8573,PUERTO COLOMBIA,ATLÁNTICO,2003,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8573,PUERTO COLOMBIA,ATLÁNTICO,2004,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8573,PUERTO COLOMBIA,ATLÁNTICO,2005,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8573,PUERTO COLOMBIA,ATLÁNTICO,2006,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8573,PUERTO COLOMBIA,ATLÁNTICO,2007,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8573,PUERTO COLOMBIA,ATLÁNTICO,2008,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8573,PUERTO COLOMBIA,ATLÁNTICO,2009,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8573,PUERTO COLOMBIA,ATLÁNTICO,2010,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8573,PUERTO COLOMBIA,ATLÁNTICO,2011,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8573,PUERTO COLOMBIA,ATLÁNTICO,2012,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8573,PUERTO COLOMBIA,ATLÁNTICO,2013,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8573,PUERTO COLOMBIA,ATLÁNTICO,2014,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8573,PUERTO COLOMBIA,ATLÁNTICO,2015,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8573,PUERTO COLOMBIA,ATLÁNTICO,2016,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8573,PUERTO COLOMBIA,ATLÁNTICO,2017,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8573,PUERTO COLOMBIA,ATLÁNTICO,2018,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8573,PUERTO COLOMBIA,ATLÁNTICO,2019,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8573,PUERTO COLOMBIA,ATLÁNTICO,2020,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8573,PUERTO COLOMBIA,ATLÁNTICO,2021,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8573,PUERTO COLOMBIA,ATLÁNTICO,2022,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8573,PUERTO COLOMBIA,ATLÁNTICO,2023,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
8573,PUERTO COLOMBIA,ATLÁNTICO,2024,0,0.0,0.0,0,0,0,0,0,0,,,,0,0,0
86001,MOCOA,PUTUMAYO,2001,939,84.50999999999999,127491.3,0,0,0,0,0,0,,,,0,0,0
