COD_DANE,NOMBRE_MPI,DPTO_CNMBR,year,loss_pixels,loss_area_ha,proyectos_berkeley_co
54109,BUCARASICA,NORTE DE SANTANDER,2006,278,25.02,0
54109,BUCARASICA,NORTE DE SANTANDER,2007,455,40.95,0
54109,BUCARASICA,NORTE DE SANTANDER,2008,475,42.75,0
54109,BUCARASICA,NORTE DE SANTANDER,2009,499,44.91,0
54109,BUCARASICA,NORTE DE SANTANDER,2010,272,24.48,0
54109,BUCARASICA,NORTE DE SANTANDER,2011,747,67.23,0
54109,BUCARASICA,NORTE DE SANTANDER,2012,1292,116.28,0
54109,BUCARASICA,NORTE DE SANTANDER,2013,281,25.29,0
54109,BUCARASICA,NORTE DE SANTANDER,2014,1064,95.76,0
54109,BUCARASICA,NORTE DE SANTANDER,2015,1009,90.81,0
54109,BUCARASICA,NORTE DE SANTANDER,2016,762,68.58,0
54109,BUCARASICA,NORTE DE SANTANDER,2017,1753,157.76999999999998,0
54109,BUCARASICA,NORTE DE SANTANDER,2018,529,47.61,0
54109,BUCARASICA,NORTE DE SANTANDER,2019,432,38.88,0
54109,BUCARASICA,NORTE DE SANTANDER,2020,403,36.27,0
54109,BUCARASICA,NORTE DE SANTANDER,2021,314,28.26,0
54109,BUCARASICA,NORTE DE SANTANDER,2022,314,28.26,0
54109,BUCARASICA,NORTE DE SANTANDER,2023,508,45.72,0
54109,BUCARASICA,NORTE DE SANTANDER,2024,599,53.91,0
54125,CÁCOTA,NORTE DE SANTANDER,2001,22,1.98,0
54125,CÁCOTA,NORTE DE SANTANDER,2002,3,0.27,0
54125,CÁCOTA,NORTE DE SANTANDER,2003,40,3.6,0
54125,CÁCOTA,NORTE DE SANTANDER,2004,93,8.37,0
54125,CÁCOTA,NORTE DE SANTANDER,2005,99,8.91,0
54125,CÁCOTA,NORTE DE SANTANDER,2006,21,1.89,0
54125,CÁCOTA,NORTE DE SANTANDER,2007,168,15.12,0
54125,CÁCOTA,NORTE DE SANTANDER,2008,75,6.75,0
54125,CÁCOTA,NORTE DE SANTANDER,2009,298,26.82,0
54125,CÁCOTA,NORTE DE SANTANDER,2010,260,23.4,0
54125,CÁCOTA,NORTE DE SANTANDER,2011,155,13.95,0
54125,CÁCOTA,NORTE DE SANTANDER,2012,133,11.97,0
54125,CÁCOTA,NORTE DE SANTANDER,2013,45,4.05,0
54125,CÁCOTA,NORTE DE SANTANDER,2014,37,3.33,0
54125,CÁCOTA,NORTE DE SANTANDER,2015,7,0.63,0
54125,CÁCOTA,NORTE DE SANTANDER,2016,14,1.26,0
54125,CÁCOTA,NORTE DE SANTANDER,2017,135,12.15,0
54125,CÁCOTA,NORTE DE SANTANDER,2018,35,3.15,0
54125,CÁCOTA,NORTE DE SANTANDER,2019,44,3.96,0
54125,CÁCOTA,NORTE DE SANTANDER,2020,36,3.24,0
54125,CÁCOTA,NORTE DE SANTANDER,2021,16,1.44,0
54125,CÁCOTA,NORTE DE SANTANDER,2022,3,0.27,0
54125,CÁCOTA,NORTE DE SANTANDER,2023,20,1.7999999999999998,0
54125,CÁCOTA,NORTE DE SANTANDER,2024,33,2.97,0
54128,CÁCHIRA,NORTE DE SANTANDER,2001,1114,100.26,0
54128,CÁCHIRA,NORTE DE SANTANDER,2002,687,61.83,0
54128,CÁCHIRA,NORTE DE SANTANDER,2003,504,45.36,0
54128,CÁCHIRA,NORTE DE SANTANDER,2004,1470,132.29999999999998,0
54128,CÁCHIRA,NORTE DE SANTANDER,2005,705,63.45,0
54128,CÁCHIRA,NORTE DE SANTANDER,2006,1259,113.31,0
54128,CÁCHIRA,NORTE DE SANTANDER,2007,1263,113.67,0
54128,CÁCHIRA,NORTE DE SANTANDER,2008,768,69.12,0
54128,CÁCHIRA,NORTE DE SANTANDER,2009,1458,131.22,0
54128,CÁCHIRA,NORTE DE SANTANDER,2010,854,76.86,0
54128,CÁCHIRA,NORTE DE SANTANDER,2011,890,80.1,0
54128,CÁCHIRA,NORTE DE SANTANDER,2012,2211,198.99,0
54128,CÁCHIRA,NORTE DE SANTANDER,2013,593,53.37,0
54128,CÁCHIRA,NORTE DE SANTANDER,2014,386,34.74,0
54128,CÁCHIRA,NORTE DE SANTANDER,2015,556,50.04,0
54128,CÁCHIRA,NORTE DE SANTANDER,2016,851,76.59,0
54128,CÁCHIRA,NORTE DE SANTANDER,2017,2677,240.93,0
54128,CÁCHIRA,NORTE DE SANTANDER,2018,715,64.35,0
54128,CÁCHIRA,NORTE DE SANTANDER,2019,986,88.74,0
54128,CÁCHIRA,NORTE DE SANTANDER,2020,1849,166.41,0
54128,CÁCHIRA,NORTE DE SANTANDER,2021,955,85.95,0
54128,CÁCHIRA,NORTE DE SANTANDER,2022,1089,98.01,0
54128,CÁCHIRA,NORTE DE SANTANDER,2023,1159,104.31,0
54128,CÁCHIRA,NORTE DE SANTANDER,2024,1094,98.46,0
54172,CHINÁCOTA,NORTE DE SANTANDER,2001,442,39.78,0
54172,CHINÁCOTA,NORTE DE SANTANDER,2002,152,13.68,0
54172,CHINÁCOTA,NORTE DE SANTANDER,2003,114,10.26,0
54172,CHINÁCOTA,NORTE DE SANTANDER,2004,497,44.73,0
54172,CHINÁCOTA,NORTE DE SANTANDER,2005,200,18.0,0
54172,CHINÁCOTA,NORTE DE SANTANDER,2006,233,20.97,0
54172,CHINÁCOTA,NORTE DE SANTANDER,2007,527,47.43,0
54172,CHINÁCOTA,NORTE DE SANTANDER,2008,311,27.99,0
54172,CHINÁCOTA,NORTE DE SANTANDER,2009,735,66.14999999999999,0
54172,CHINÁCOTA,NORTE DE SANTANDER,2010,178,16.02,0
54172,CHINÁCOTA,NORTE DE SANTANDER,2011,138,12.42,0
54172,CHINÁCOTA,NORTE DE SANTANDER,2012,916,82.44,0
54172,CHINÁCOTA,NORTE DE SANTANDER,2013,33,2.97,0
54172,CHINÁCOTA,NORTE DE SANTANDER,2014,101,9.09,0
54172,CHINÁCOTA,NORTE DE SANTANDER,2015,61,5.49,0
54172,CHINÁCOTA,NORTE DE SANTANDER,2016,139,12.51,0
54172,CHINÁCOTA,NORTE DE SANTANDER,2017,262,23.58,0
54172,CHINÁCOTA,NORTE DE SANTANDER,2018,180,16.2,0
54172,CHINÁCOTA,NORTE DE SANTANDER,2019,147,13.23,0
54172,CHINÁCOTA,NORTE DE SANTANDER,2020,31,2.79,0
54172,CHINÁCOTA,NORTE DE SANTANDER,2021,127,11.43,0
54172,CHINÁCOTA,NORTE DE SANTANDER,2022,145,13.05,0
54172,CHINÁCOTA,NORTE DE SANTANDER,2023,96,8.64,0
54172,CHINÁCOTA,NORTE DE SANTANDER,2024,207,18.63,0
54174,CHITAGÁ,NORTE DE SANTANDER,2001,384,34.56,0
54174,CHITAGÁ,NORTE DE SANTANDER,2002,405,36.45,0
54174,CHITAGÁ,NORTE DE SANTANDER,2003,72,6.48,0
54174,CHITAGÁ,NORTE DE SANTANDER,2004,983,88.47,0
54174,CHITAGÁ,NORTE DE SANTANDER,2005,845,76.05,0
54174,CHITAGÁ,NORTE DE SANTANDER,2006,225,20.25,0
54174,CHITAGÁ,NORTE DE SANTANDER,2007,888,79.92,0
54174,CHITAGÁ,NORTE DE SANTANDER,2008,466,41.94,0
54174,CHITAGÁ,NORTE DE SANTANDER,2009,598,53.82,0
54174,CHITAGÁ,NORTE DE SANTANDER,2010,514,46.26,0
54174,CHITAGÁ,NORTE DE SANTANDER,2011,234,21.06,0
54174,CHITAGÁ,NORTE DE SANTANDER,2012,1534,138.06,0
54174,CHITAGÁ,NORTE DE SANTANDER,2013,107,9.63,0
54174,CHITAGÁ,NORTE DE SANTANDER,2014,132,11.88,0
54174,CHITAGÁ,NORTE DE SANTANDER,2015,226,20.34,0
54174,CHITAGÁ,NORTE DE SANTANDER,2016,1074,96.66,0
54174,CHITAGÁ,NORTE DE SANTANDER,2017,761,68.49,0
54174,CHITAGÁ,NORTE DE SANTANDER,2018,371,33.39,0
54174,CHITAGÁ,NORTE DE SANTANDER,2019,376,33.84,0
54174,CHITAGÁ,NORTE DE SANTANDER,2020,404,36.36,0
54174,CHITAGÁ,NORTE DE SANTANDER,2021,419,37.71,0
54174,CHITAGÁ,NORTE DE SANTANDER,2022,491,44.19,0
54174,CHITAGÁ,NORTE DE SANTANDER,2023,463,41.67,0
54174,CHITAGÁ,NORTE DE SANTANDER,2024,456,41.04,0
54206,CONVENCIÓN,NORTE DE SANTANDER,2001,2110,189.9,0
54206,CONVENCIÓN,NORTE DE SANTANDER,2002,1447,130.23,0
54206,CONVENCIÓN,NORTE DE SANTANDER,2003,1572,141.48,0
54206,CONVENCIÓN,NORTE DE SANTANDER,2004,3569,321.21,0
54206,CONVENCIÓN,NORTE DE SANTANDER,2005,1929,173.61,0
54206,CONVENCIÓN,NORTE DE SANTANDER,2006,1273,114.57,0
54206,CONVENCIÓN,NORTE DE SANTANDER,2007,3723,335.07,0
54206,CONVENCIÓN,NORTE DE SANTANDER,2008,3427,308.43,0
54206,CONVENCIÓN,NORTE DE SANTANDER,2009,3722,334.98,0
54206,CONVENCIÓN,NORTE DE SANTANDER,2010,5047,454.23,0
54206,CONVENCIÓN,NORTE DE SANTANDER,2011,1807,162.63,0
54206,CONVENCIÓN,NORTE DE SANTANDER,2012,2818,253.62,0
54206,CONVENCIÓN,NORTE DE SANTANDER,2013,1690,152.1,0
54206,CONVENCIÓN,NORTE DE SANTANDER,2014,8489,764.01,0
54206,CONVENCIÓN,NORTE DE SANTANDER,2015,2556,230.04,0
54206,CONVENCIÓN,NORTE DE SANTANDER,2016,15077,1356.9299999999998,0
54206,CONVENCIÓN,NORTE DE SANTANDER,2017,4613,415.17,0
54206,CONVENCIÓN,NORTE DE SANTANDER,2018,3149,283.41,0
54206,CONVENCIÓN,NORTE DE SANTANDER,2019,4588,412.92,0
54206,CONVENCIÓN,NORTE DE SANTANDER,2020,4974,447.66,0
54206,CONVENCIÓN,NORTE DE SANTANDER,2021,5304,477.36,0
54206,CONVENCIÓN,NORTE DE SANTANDER,2022,3515,316.35,0
54206,CONVENCIÓN,NORTE DE SANTANDER,2023,1978,178.01999999999998,0
54206,CONVENCIÓN,NORTE DE SANTANDER,2024,1331,119.79,0
54223,CUCUTILLA,NORTE DE SANTANDER,2001,603,54.27,0
54223,CUCUTILLA,NORTE DE SANTANDER,2002,302,27.18,0
54223,CUCUTILLA,NORTE DE SANTANDER,2003,146,13.14,0
54223,CUCUTILLA,NORTE DE SANTANDER,2004,590,53.1,0
54223,CUCUTILLA,NORTE DE SANTANDER,2005,335,30.15,0
54223,CUCUTILLA,NORTE DE SANTANDER,2006,423,38.07,0
54223,CUCUTILLA,NORTE DE SANTANDER,2007,371,33.39,0
54223,CUCUTILLA,NORTE DE SANTANDER,2008,306,27.54,0
54223,CUCUTILLA,NORTE DE SANTANDER,2009,482,43.38,0
54223,CUCUTILLA,NORTE DE SANTANDER,2010,304,27.36,0
54223,CUCUTILLA,NORTE DE SANTANDER,2011,102,9.18,0
54223,CUCUTILLA,NORTE DE SANTANDER,2012,734,66.06,0
54223,CUCUTILLA,NORTE DE SANTANDER,2013,55,4.95,0
54223,CUCUTILLA,NORTE DE SANTANDER,2014,90,8.1,0
54223,CUCUTILLA,NORTE DE SANTANDER,2015,20,1.7999999999999998,0
54223,CUCUTILLA,NORTE DE SANTANDER,2016,108,9.72,0
54223,CUCUTILLA,NORTE DE SANTANDER,2017,251,22.59,0
54223,CUCUTILLA,NORTE DE SANTANDER,2018,116,10.44,0
54223,CUCUTILLA,NORTE DE SANTANDER,2019,62,5.58,0
54223,CUCUTILLA,NORTE DE SANTANDER,2020,59,5.31,0
54223,CUCUTILLA,NORTE DE SANTANDER,2021,79,7.109999999999999,0
54223,CUCUTILLA,NORTE DE SANTANDER,2022,90,8.1,0
54223,CUCUTILLA,NORTE DE SANTANDER,2023,72,6.48,0
54223,CUCUTILLA,NORTE DE SANTANDER,2024,98,8.82,0
54239,DURANIA,NORTE DE SANTANDER,2001,1481,133.29,0
54239,DURANIA,NORTE DE SANTANDER,2002,492,44.28,0
54239,DURANIA,NORTE DE SANTANDER,2003,427,38.43,0
54239,DURANIA,NORTE DE SANTANDER,2004,393,35.37,0
54239,DURANIA,NORTE DE SANTANDER,2005,208,18.72,0
54239,DURANIA,NORTE DE SANTANDER,2006,470,42.3,0
54239,DURANIA,NORTE DE SANTANDER,2007,315,28.35,0
54239,DURANIA,NORTE DE SANTANDER,2008,328,29.52,0
54239,DURANIA,NORTE DE SANTANDER,2009,345,31.05,0
54239,DURANIA,NORTE DE SANTANDER,2010,450,40.5,0
54239,DURANIA,NORTE DE SANTANDER,2011,65,5.85,0
54239,DURANIA,NORTE DE SANTANDER,2012,2842,255.78,0
54239,DURANIA,NORTE DE SANTANDER,2013,328,29.52,0
54239,DURANIA,NORTE DE SANTANDER,2014,589,53.01,0
54239,DURANIA,NORTE DE SANTANDER,2015,1002,90.18,0
54239,DURANIA,NORTE DE SANTANDER,2016,777,69.92999999999999,0
54239,DURANIA,NORTE DE SANTANDER,2017,152,13.68,0
54239,DURANIA,NORTE DE SANTANDER,2018,173,15.57,0
54239,DURANIA,NORTE DE SANTANDER,2019,165,14.85,0
54239,DURANIA,NORTE DE SANTANDER,2020,203,18.27,0
54239,DURANIA,NORTE DE SANTANDER,2021,284,25.56,0
54239,DURANIA,NORTE DE SANTANDER,2022,828,74.52,0
54239,DURANIA,NORTE DE SANTANDER,2023,1053,94.77,0
54239,DURANIA,NORTE DE SANTANDER,2024,547,49.23,0
54245,EL CARMEN,NORTE DE SANTANDER,2001,5364,482.76,0
54245,EL CARMEN,NORTE DE SANTANDER,2002,2092,188.28,0
54245,EL CARMEN,NORTE DE SANTANDER,2003,2098,188.82,0
54245,EL CARMEN,NORTE DE SANTANDER,2004,3683,331.47,0
54245,EL CARMEN,NORTE DE SANTANDER,2005,2266,203.94,0
54245,EL CARMEN,NORTE DE SANTANDER,2006,1814,163.26,0
54245,EL CARMEN,NORTE DE SANTANDER,2007,4087,367.83,0
54245,EL CARMEN,NORTE DE SANTANDER,2008,2573,231.57,0
54245,EL CARMEN,NORTE DE SANTANDER,2009,4703,423.27,0
54245,EL CARMEN,NORTE DE SANTANDER,2010,5507,495.63,0
54245,EL CARMEN,NORTE DE SANTANDER,2011,3023,272.07,0
54245,EL CARMEN,NORTE DE SANTANDER,2012,4884,439.56,0
54245,EL CARMEN,NORTE DE SANTANDER,2013,4342,390.78,0
54245,EL CARMEN,NORTE DE SANTANDER,2014,9890,890.1,0
54245,EL CARMEN,NORTE DE SANTANDER,2015,6479,583.11,0
54245,EL CARMEN,NORTE DE SANTANDER,2016,55750,5017.5,0
54245,EL CARMEN,NORTE DE SANTANDER,2017,15200,1368.0,0
54245,EL CARMEN,NORTE DE SANTANDER,2018,9174,825.66,0
54245,EL CARMEN,NORTE DE SANTANDER,2019,7554,679.86,0
54245,EL CARMEN,NORTE DE SANTANDER,2020,6777,609.93,0
54245,EL CARMEN,NORTE DE SANTANDER,2021,6696,602.64,0
54245,EL CARMEN,NORTE DE SANTANDER,2022,7953,715.77,0
54245,EL CARMEN,NORTE DE SANTANDER,2023,8448,760.3199999999999,0
54245,EL CARMEN,NORTE DE SANTANDER,2024,4635,417.15,0
54250,EL TARRA,NORTE DE SANTANDER,2001,5501,495.09,0
54250,EL TARRA,NORTE DE SANTANDER,2002,2463,221.67,0
54250,EL TARRA,NORTE DE SANTANDER,2003,3182,286.38,0
54250,EL TARRA,NORTE DE SANTANDER,2004,3221,289.89,0
54250,EL TARRA,NORTE DE SANTANDER,2005,2897,260.73,0
54250,EL TARRA,NORTE DE SANTANDER,2006,2850,256.5,0
54250,EL TARRA,NORTE DE SANTANDER,2007,6741,606.6899999999999,0
54250,EL TARRA,NORTE DE SANTANDER,2008,6484,583.56,0
54250,EL TARRA,NORTE DE SANTANDER,2009,5628,506.52,0
54250,EL TARRA,NORTE DE SANTANDER,2010,11135,1002.15,0
54250,EL TARRA,NORTE DE SANTANDER,2011,6417,577.53,0
54250,EL TARRA,NORTE DE SANTANDER,2012,7035,633.15,0
54250,EL TARRA,NORTE DE SANTANDER,2013,4279,385.11,0
54250,EL TARRA,NORTE DE SANTANDER,2014,12096,1088.64,0
54250,EL TARRA,NORTE DE SANTANDER,2015,9621,865.89,0
54250,EL TARRA,NORTE DE SANTANDER,2016,25263,2273.67,0
54250,EL TARRA,NORTE DE SANTANDER,2017,14671,1320.39,0
54250,EL TARRA,NORTE DE SANTANDER,2018,12423,1118.07,0
54250,EL TARRA,NORTE DE SANTANDER,2019,13029,1172.61,0
54250,EL TARRA,NORTE DE SANTANDER,2020,12141,1092.69,0
54250,EL TARRA,NORTE DE SANTANDER,2021,12916,1162.44,0
54250,EL TARRA,NORTE DE SANTANDER,2022,5680,511.2,0
54250,EL TARRA,NORTE DE SANTANDER,2023,2017,181.53,0
54250,EL TARRA,NORTE DE SANTANDER,2024,1986,178.73999999999998,0
54261,EL ZULIA,NORTE DE SANTANDER,2001,9498,854.8199999999999,0
54261,EL ZULIA,NORTE DE SANTANDER,2002,2695,242.55,0
54261,EL ZULIA,NORTE DE SANTANDER,2003,3279,295.11,0
54261,EL ZULIA,NORTE DE SANTANDER,2004,3893,350.37,0
54261,EL ZULIA,NORTE DE SANTANDER,2005,1853,166.76999999999998,0
54261,EL ZULIA,NORTE DE SANTANDER,2006,2322,208.98,0
54261,EL ZULIA,NORTE DE SANTANDER,2007,2401,216.09,0
54261,EL ZULIA,NORTE DE SANTANDER,2008,4020,361.8,0
54261,EL ZULIA,NORTE DE SANTANDER,2009,7848,706.3199999999999,0
54261,EL ZULIA,NORTE DE SANTANDER,2010,3602,324.18,0
54261,EL ZULIA,NORTE DE SANTANDER,2011,1347,121.23,0
54261,EL ZULIA,NORTE DE SANTANDER,2012,12870,1158.3,0
54261,EL ZULIA,NORTE DE SANTANDER,2013,2143,192.87,0
54261,EL ZULIA,NORTE DE SANTANDER,2014,2416,217.44,0
54261,EL ZULIA,NORTE DE SANTANDER,2015,3442,309.78,0
54261,EL ZULIA,NORTE DE SANTANDER,2016,2656,239.04,0
54261,EL ZULIA,NORTE DE SANTANDER,2017,4400,396.0,0
54261,EL ZULIA,NORTE DE SANTANDER,2018,4281,385.29,0
54261,EL ZULIA,NORTE DE SANTANDER,2019,2972,267.48,0
54261,EL ZULIA,NORTE DE SANTANDER,2020,2196,197.64,0
54261,EL ZULIA,NORTE DE SANTANDER,2021,2441,219.69,0
54261,EL ZULIA,NORTE DE SANTANDER,2022,2204,198.36,0
54261,EL ZULIA,NORTE DE SANTANDER,2023,3475,312.75,0
54261,EL ZULIA,NORTE DE SANTANDER,2024,1805,162.45,0
54313,GRAMALOTE,NORTE DE SANTANDER,2001,603,54.27,0
54313,GRAMALOTE,NORTE DE SANTANDER,2002,249,22.41,0
54313,GRAMALOTE,NORTE DE SANTANDER,2003,222,19.98,0
54313,GRAMALOTE,NORTE DE SANTANDER,2004,368,33.12,0
54313,GRAMALOTE,NORTE DE SANTANDER,2005,45,4.05,0
54313,GRAMALOTE,NORTE DE SANTANDER,2006,232,20.88,0
54313,GRAMALOTE,NORTE DE SANTANDER,2007,105,9.45,0
54313,GRAMALOTE,NORTE DE SANTANDER,2008,278,25.02,0
54313,GRAMALOTE,NORTE DE SANTANDER,2009,150,13.5,0
54313,GRAMALOTE,NORTE DE SANTANDER,2010,195,17.55,0
54313,GRAMALOTE,NORTE DE SANTANDER,2011,68,6.12,0
54313,GRAMALOTE,NORTE DE SANTANDER,2012,814,73.25999999999999,0
54313,GRAMALOTE,NORTE DE SANTANDER,2013,34,3.06,0
54313,GRAMALOTE,NORTE DE SANTANDER,2014,56,5.04,0
54313,GRAMALOTE,NORTE DE SANTANDER,2015,105,9.45,0
54313,GRAMALOTE,NORTE DE SANTANDER,2016,592,53.28,0
54313,GRAMALOTE,NORTE DE SANTANDER,2017,570,51.3,0
54313,GRAMALOTE,NORTE DE SANTANDER,2018,106,9.54,0
54313,GRAMALOTE,NORTE DE SANTANDER,2019,112,10.08,0
54313,GRAMALOTE,NORTE DE SANTANDER,2020,206,18.54,0
54313,GRAMALOTE,NORTE DE SANTANDER,2021,116,10.44,0
54313,GRAMALOTE,NORTE DE SANTANDER,2022,76,6.84,0
54313,GRAMALOTE,NORTE DE SANTANDER,2023,145,13.05,0
54313,GRAMALOTE,NORTE DE SANTANDER,2024,124,11.16,0
54344,HACARÍ,NORTE DE SANTANDER,2001,2313,208.17,0
54344,HACARÍ,NORTE DE SANTANDER,2002,1127,101.43,0
54344,HACARÍ,NORTE DE SANTANDER,2003,623,56.07,0
54344,HACARÍ,NORTE DE SANTANDER,2004,1345,121.05,0
54344,HACARÍ,NORTE DE SANTANDER,2005,1704,153.36,0
54344,HACARÍ,NORTE DE SANTANDER,2006,977,87.92999999999999,0
54344,HACARÍ,NORTE DE SANTANDER,2007,1598,143.82,0
54344,HACARÍ,NORTE DE SANTANDER,2008,1705,153.45,0
54344,HACARÍ,NORTE DE SANTANDER,2009,2253,202.77,0
54344,HACARÍ,NORTE DE SANTANDER,2010,2031,182.79,0
54344,HACARÍ,NORTE DE SANTANDER,2011,2232,200.88,0
54344,HACARÍ,NORTE DE SANTANDER,2012,1888,169.92,0
54344,HACARÍ,NORTE DE SANTANDER,2013,969,87.21,0
54344,HACARÍ,NORTE DE SANTANDER,2014,2247,202.23,0
54344,HACARÍ,NORTE DE SANTANDER,2015,921,82.89,0
54344,HACARÍ,NORTE DE SANTANDER,2016,821,73.89,0
54344,HACARÍ,NORTE DE SANTANDER,2017,3598,323.82,0
54344,HACARÍ,NORTE DE SANTANDER,2018,2299,206.91,0
54344,HACARÍ,NORTE DE SANTANDER,2019,2638,237.42,0
54344,HACARÍ,NORTE DE SANTANDER,2020,2739,246.51,0
54344,HACARÍ,NORTE DE SANTANDER,2021,3593,323.37,0
54344,HACARÍ,NORTE DE SANTANDER,2022,1750,157.5,0
54344,HACARÍ,NORTE DE SANTANDER,2023,1028,92.52,0
54344,HACARÍ,NORTE DE SANTANDER,2024,859,77.31,0
54347,HERRÁN,NORTE DE SANTANDER,2001,100,9.0,0
54347,HERRÁN,NORTE DE SANTANDER,2002,54,4.859999999999999,0
54347,HERRÁN,NORTE DE SANTANDER,2003,18,1.62,0
54347,HERRÁN,NORTE DE SANTANDER,2004,44,3.96,0
54347,HERRÁN,NORTE DE SANTANDER,2005,78,7.02,0
54347,HERRÁN,NORTE DE SANTANDER,2006,9,0.8099999999999999,0
54347,HERRÁN,NORTE DE SANTANDER,2007,125,11.25,0
54347,HERRÁN,NORTE DE SANTANDER,2008,11,0.99,0
54347,HERRÁN,NORTE DE SANTANDER,2009,20,1.7999999999999998,0
54347,HERRÁN,NORTE DE SANTANDER,2010,69,6.21,0
54347,HERRÁN,NORTE DE SANTANDER,2011,15,1.35,0
54347,HERRÁN,NORTE DE SANTANDER,2012,180,16.2,0
54347,HERRÁN,NORTE DE SANTANDER,2013,1,0.09,0
54347,HERRÁN,NORTE DE SANTANDER,2014,5,0.4499999999999999,0
54347,HERRÁN,NORTE DE SANTANDER,2015,0,0.0,0
54347,HERRÁN,NORTE DE SANTANDER,2016,22,1.98,0
54347,HERRÁN,NORTE DE SANTANDER,2017,11,0.99,0
54347,HERRÁN,NORTE DE SANTANDER,2018,0,0.0,0
54347,HERRÁN,NORTE DE SANTANDER,2019,15,1.35,0
54347,HERRÁN,NORTE DE SANTANDER,2020,4,0.36,0
54347,HERRÁN,NORTE DE SANTANDER,2021,1,0.09,0
54347,HERRÁN,NORTE DE SANTANDER,2022,0,0.0,0
54347,HERRÁN,NORTE DE SANTANDER,2023,0,0.0,0
54347,HERRÁN,NORTE DE SANTANDER,2024,8,0.72,0
54377,LABATECA,NORTE DE SANTANDER,2001,188,16.919999999999998,0
54377,LABATECA,NORTE DE SANTANDER,2002,304,27.36,0
54377,LABATECA,NORTE DE SANTANDER,2003,17,1.53,0
54377,LABATECA,NORTE DE SANTANDER,2004,232,20.88,0
54377,LABATECA,NORTE DE SANTANDER,2005,394,35.46,0
54377,LABATECA,NORTE DE SANTANDER,2006,119,10.71,0
54377,LABATECA,NORTE DE SANTANDER,2007,353,31.77,0
54377,LABATECA,NORTE DE SANTANDER,2008,194,17.46,0
54377,LABATECA,NORTE DE SANTANDER,2009,219,19.71,0
54377,LABATECA,NORTE DE SANTANDER,2010,397,35.73,0
54377,LABATECA,NORTE DE SANTANDER,2011,328,29.52,0
54377,LABATECA,NORTE DE SANTANDER,2012,314,28.26,0
54377,LABATECA,NORTE DE SANTANDER,2013,38,3.42,0
54377,LABATECA,NORTE DE SANTANDER,2014,50,4.5,0
54377,LABATECA,NORTE DE SANTANDER,2015,5,0.4499999999999999,0
54377,LABATECA,NORTE DE SANTANDER,2016,191,17.189999999999998,0
54377,LABATECA,NORTE DE SANTANDER,2017,200,18.0,0
54377,LABATECA,NORTE DE SANTANDER,2018,68,6.12,0
54377,LABATECA,NORTE DE SANTANDER,2019,191,17.189999999999998,0
54377,LABATECA,NORTE DE SANTANDER,2020,61,5.49,0
54377,LABATECA,NORTE DE SANTANDER,2021,160,14.4,0
54377,LABATECA,NORTE DE SANTANDER,2022,83,7.47,0
54377,LABATECA,NORTE DE SANTANDER,2023,62,5.58,0
54377,LABATECA,NORTE DE SANTANDER,2024,79,7.109999999999999,0
54385,LA ESPERANZA,NORTE DE SANTANDER,2001,3977,357.93,0
54385,LA ESPERANZA,NORTE DE SANTANDER,2002,2251,202.59,0
54385,LA ESPERANZA,NORTE DE SANTANDER,2003,1010,90.9,0
54385,LA ESPERANZA,NORTE DE SANTANDER,2004,4951,445.59,0
54385,LA ESPERANZA,NORTE DE SANTANDER,2005,1704,153.36,0
54385,LA ESPERANZA,NORTE DE SANTANDER,2006,3911,351.99,0
54385,LA ESPERANZA,NORTE DE SANTANDER,2007,4520,406.8,0
54385,LA ESPERANZA,NORTE DE SANTANDER,2008,1878,169.01999999999998,0
54385,LA ESPERANZA,NORTE DE SANTANDER,2009,2459,221.31,0
54385,LA ESPERANZA,NORTE DE SANTANDER,2010,1310,117.9,0
54385,LA ESPERANZA,NORTE DE SANTANDER,2011,1203,108.27,0
54385,LA ESPERANZA,NORTE DE SANTANDER,2012,3923,353.07,0
54385,LA ESPERANZA,NORTE DE SANTANDER,2013,1035,93.15,0
54385,LA ESPERANZA,NORTE DE SANTANDER,2014,839,75.50999999999999,0
54385,LA ESPERANZA,NORTE DE SANTANDER,2015,1665,149.85,0
54385,LA ESPERANZA,NORTE DE SANTANDER,2016,1918,172.62,0
54385,LA ESPERANZA,NORTE DE SANTANDER,2017,4984,448.56,0
54385,LA ESPERANZA,NORTE DE SANTANDER,2018,1681,151.29,0
54385,LA ESPERANZA,NORTE DE SANTANDER,2019,1951,175.59,0
54385,LA ESPERANZA,NORTE DE SANTANDER,2020,2260,203.4,0
54385,LA ESPERANZA,NORTE DE SANTANDER,2021,1244,111.96,0
54385,LA ESPERANZA,NORTE DE SANTANDER,2022,1712,154.07999999999998,0
54385,LA ESPERANZA,NORTE DE SANTANDER,2023,2054,184.86,0
54385,LA ESPERANZA,NORTE DE SANTANDER,2024,4607,414.63,0
54398,LA PLAYA,NORTE DE SANTANDER,2001,797,71.73,0
54398,LA PLAYA,NORTE DE SANTANDER,2002,415,37.35,0
54398,LA PLAYA,NORTE DE SANTANDER,2003,116,10.44,0
54398,LA PLAYA,NORTE DE SANTANDER,2004,738,66.42,0
54398,LA PLAYA,NORTE DE SANTANDER,2005,720,64.8,0
54398,LA PLAYA,NORTE DE SANTANDER,2006,352,31.68,0
54398,LA PLAYA,NORTE DE SANTANDER,2007,687,61.83,0
54398,LA PLAYA,NORTE DE SANTANDER,2008,1099,98.91,0
