COD_DANE,NOMBRE_MPI,DPTO_CNMBR,baseline_forest_tc30,baseline_forest_tc50,baseline_forest_tc75,n_fragmentos,fuente,version_gfc,baseline_forest,area_municipio_ha,fecha_generacion
15804,TIBANÁ,BOYACÁ,2793.948661331707,2096.204039832541,1360.1173150509185,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,2793.948661331707,,2026-09-20T17:41:03
15806,TIBASOSA,BOYACÁ,2547.915047724572,2021.2981267883088,1428.0162597500705,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,2547.915047724572,,2026-09-20T17:41:03
15808,TINJACÁ,BOYACÁ,3127.407377116156,2261.127464319126,1361.5242504884727,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,3127.407377116156,,2026-09-20T17:41:03
15810,TIPACOQUE,BOYACÁ,1844.449361268187,1448.2274502587588,1075.8710769480062,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,1844.449361268187,,2026-09-20T17:41:03
15814,TOCA,BOYACÁ,1230.8726433767515,876.2423318479501,589.9070786011204,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,1230.8726433767515,,2026-09-20T17:41:03
15816,TOGÜÍ,BOYACÁ,8532.310344273446,7351.787242288768,5535.7457869456575,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,8532.310344273446,,2026-09-20T17:41:03
15820,TÓPAGA,BOYACÁ,1756.9167991513991,1522.7165242101598,1159.4730661708456,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,1756.9167991513991,,2026-09-20T17:41:03
15822,TOTA,BOYACÁ,4258.21230509001,3085.7283143855047,1645.4930727480908,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,4258.21230509001,,2026-09-20T17:41:03
15832,TUNUNGUÁ,BOYACÁ,2867.981492326131,2810.039855450605,2577.872849991232,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,2867.981492326131,,2026-09-20T17:41:03
15835,TURMEQUÉ,BOYACÁ,1348.9409724718057,1042.9080942845476,520.1844720725142,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,1348.9409724718057,,2026-09-20T17:41:03
15837,TUTA,BOYACÁ,1858.2193272455168,1317.066812097191,902.5824557385024,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,1858.2193272455168,16522.884560285253,2026-09-20T17:41:03
15839,TUTAZÁ,BOYACÁ,4155.839041321057,3077.035063680284,1612.8124780186115,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,4155.839041321057,12176.010562266692,2026-09-20T17:41:03
15842,ÚMBITA,BOYACÁ,4251.366012454589,3445.411664004525,2093.259766300748,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,4251.366012454589,,2026-09-20T17:41:03
15861,VENTAQUEMADA,BOYACÁ,3848.5149953478126,3026.6234453084744,1855.18388013972,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,3848.5149953478126,,2026-09-20T17:41:03
15879,VIRACACHÁ,BOYACÁ,1664.172784833148,1247.834630905522,541.1364542507491,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,1664.172784833148,,2026-09-20T17:41:03
15897,ZETAQUIRA,BOYACÁ,17315.65272029114,14803.824327500566,11203.446689634518,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,17315.65272029114,,2026-09-20T17:41:03
17001,MANIZALES,CALDAS,36512.35868453528,33637.433578703465,26522.22954498838,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,36512.35868453528,,2026-09-20T17:41:03
17013,AGUADAS,CALDAS,36434.843129447545,31601.749626526995,24864.76218221883,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,36434.843129447545,,2026-09-20T17:41:03
17042,ANSERMA,CALDAS,16279.228854624194,14097.734135064113,10988.900839598567,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,16279.228854624194,,2026-09-20T17:41:03
17050,ARANZAZU,CALDAS,13114.258923435991,12011.64647887707,9175.2608743858,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,13114.258923435991,,2026-09-20T17:41:03
17088,BELALCÁZAR,CALDAS,9121.122963706335,7944.51218875958,6049.044818843136,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,9121.122963706335,,2026-09-20T17:41:03
17174,CHINCHINÁ,CALDAS,9950.386977623048,9446.125082133152,8274.800284922496,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,9950.386977623048,,2026-09-20T17:41:03
17272,FILADELFIA,CALDAS,15934.182755237089,13226.131890318458,9644.328565054571,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,15934.182755237089,,2026-09-20T17:41:03
17380,LA DORADA,CALDAS,23626.91869281244,19494.353491703223,13581.753791123683,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,23626.91869281244,,2026-09-20T17:41:03
17388,LA MERCED,CALDAS,7533.334737686526,6426.65669117631,4932.371044499269,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,7533.334737686526,,2026-09-20T17:41:03
17433,MANZANARES,CALDAS,17367.5549759977,16348.71150051014,13651.39594745556,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,17367.5549759977,,2026-09-20T17:41:03
17442,MARMATO,CALDAS,2354.1604362059848,2015.9725188543607,1529.241380760723,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,2354.1604362059848,,2026-09-20T17:41:03
17444,MARQUETALIA,CALDAS,8324.740987419555,7996.452142638948,7002.270080772561,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,8324.740987419555,9027.740745464778,2026-09-20T17:41:03
17446,MARULANDA,CALDAS,27379.08278738779,24777.70047706985,16090.641190944243,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,27379.08278738779,,2026-09-20T17:41:03
17486,NEIRA,CALDAS,30901.139328705027,26792.463090052424,18726.326949664664,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,30901.139328705027,,2026-09-20T17:41:03
17495,NORCASIA,CALDAS,18574.22807883302,17667.36260832246,15862.919183776348,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,18574.22807883302,,2026-09-20T17:41:03
17513,PÁCORA,CALDAS,21875.909530149213,19896.388998351773,16583.50856150944,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,21875.909530149213,25719.25540017367,2026-09-20T17:41:03
17524,PALESTINA,CALDAS,9651.302216847034,8962.845961435856,7578.166895114413,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,9651.302216847034,,2026-09-20T17:41:03
17541,PENSILVANIA,CALDAS,43422.69032867233,40941.986963020936,31626.7526872143,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,43422.69032867233,,2026-09-20T17:41:03
17614,RIOSUCIO,CALDAS,32691.31941817944,30390.979407268136,26204.08498073771,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,32691.31941817944,,2026-09-20T17:41:03
17616,RISARALDA,CALDAS,6985.458049415392,6147.236243437363,4774.466284573123,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,6985.458049415392,,2026-09-20T17:41:03
17653,SALAMINA,CALDAS,26040.704357766743,22892.412680497244,16311.40875881962,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,26040.704357766743,,2026-09-20T17:41:03
17662,SAMANÁ,CALDAS,69185.44546087612,66869.47044690471,61208.9263824369,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,69185.44546087612,,2026-09-20T17:41:03
17665,SAN JOSÉ,CALDAS,4976.006395826475,4308.081788431548,3307.128078567595,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,4976.006395826475,6093.602330327391,2026-09-20T17:41:03
17777,SUPÍA,CALDAS,9155.756286993126,7433.569178163844,5419.695807552167,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,9155.756286993126,,2026-09-20T17:41:03
17867,VICTORIA,CALDAS,40754.968108558016,37270.45531075264,31390.295704549266,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,40754.968108558016,55846.58479381082,2026-09-20T17:41:03
17873,VILLAMARÍA,CALDAS,29707.87148325844,26451.67757625425,17922.221815125522,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,29707.87148325844,,2026-09-20T17:41:03
17877,VITERBO,CALDAS,6838.627936180924,4882.266741014613,3099.3751932625514,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,6838.627936180924,,2026-09-20T17:41:03
18001,FLORENCIA,CAQUETÁ,202660.00218944592,193763.63339315285,178870.44010521084,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,202660.00218944592,,2026-09-20T17:41:03
18029,ALBANIA,CAQUETÁ,14832.987071368016,11691.6242881328,8030.017039257064,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,14832.987071368016,,2026-09-20T17:41:03
18094,BELÉN DE LOS ANDAQUÍES,CAQUETÁ,92147.75544682992,88673.92006961379,83034.39892694977,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,92147.75544682992,,2026-09-20T17:41:03
18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,1183773.3022097463,1164829.6843932518,1136806.6494856705,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,1183773.3022097463,1277136.0172253083,2026-09-20T17:41:03
18205,CURILLO,CAQUETÁ,27910.590808021745,25459.578434331543,21294.36654179113,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,27910.590808021745,,2026-09-20T17:41:03
18247,EL DONCELLO,CAQUETÁ,74283.46971599355,68640.74258864344,60268.67667756276,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,74283.46971599355,,2026-09-20T17:41:03
18256,EL PAUJÍL,CAQUETÁ,71102.5412699159,62968.0502510611,52327.72206065192,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,71102.5412699159,,2026-09-20T17:41:03
18410,LA MONTAÑITA,CAQUETÁ,111986.43856828046,99315.54715040862,81310.03193549132,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,111986.43856828046,,2026-09-20T17:41:03
18460,MILÁN,CAQUETÁ,67511.8595786786,58142.25829193158,47172.923681926986,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,67511.8595786786,,2026-09-20T17:41:03
18479,MORELIA,CAQUETÁ,16132.02708998,12453.308523926577,8785.501913108603,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,16132.02708998,,2026-09-20T17:41:03
18592,PUERTO RICO,CAQUETÁ,318637.09780766105,298197.7622960043,265897.9959170044,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,318637.09780766105,,2026-09-20T17:41:03
18610,SAN JOSÉ DEL FRAGUA,CAQUETÁ,113396.23369333126,109061.0492529966,101948.52111098904,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,113396.23369333126,,2026-09-20T17:41:03
18753,SAN VICENTE DEL CAGUÁN,CAQUETÁ,1672888.0424287685,1618512.131797363,1545257.4385052454,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,1672888.0424287685,,2026-09-20T17:41:03
18756,SOLANO,CAQUETÁ,4146202.361997243,4115497.140943661,4069020.1168760895,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,4146202.361997243,4223352.504312283,2026-09-20T17:41:03
18785,SOLITA,CAQUETÁ,30263.855868371887,27627.025548358823,23980.118803455432,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,30263.855868371887,47683.00390833371,2026-09-20T17:41:03
18860,VALPARAÍSO,CAQUETÁ,65144.64662283482,55671.61856047811,44263.53986272602,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,65144.64662283482,,2026-09-20T17:41:03
19130,CAJIBÍO,CAUCA,44047.68678133733,38371.678840207205,28736.03631927167,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,44047.68678133733,55255.13574078638,2026-09-20T17:41:03
19212,CORINTO,CAUCA,22491.185677541824,19402.555009412405,14295.918789050223,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,22491.185677541824,32597.54337796833,2026-09-20T17:41:03
19300,GUACHENÉ,CAUCA,2088.463145486614,727.4451075031594,290.4438775045477,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,2088.463145486614,10068.76016076231,2026-09-20T17:41:03
19318,GUAPI,CAUCA,249925.8507107108,249437.26661600603,246433.05942535287,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,249925.8507107108,257088.66966520692,2026-09-20T17:41:03
19418,LÓPEZ DE MICAY,CAUCA,328433.5097849087,327569.05031742173,323961.36720208405,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,328433.5097849087,337043.10758856614,2026-09-20T17:41:03
19450,MERCADERES,CAUCA,18391.6400556978,9578.227793692073,4800.571402306305,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,18391.6400556978,69854.50163018917,2026-09-20T17:41:03
19585,PURACÉ,CAUCA,57887.60249051264,50786.28568168031,29077.172781258345,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,57887.60249051264,84855.22945381407,2026-09-20T17:41:03
19693,SAN SEBASTIÁN,CAUCA,32690.26765956953,29606.63332537492,19961.518601044736,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,32690.26765956953,41924.42769304494,2026-09-20T17:41:03
19824,TOTORÓ,CAUCA,24545.549828116986,20288.079253204392,10306.375722341874,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,24545.549828116986,40459.36390912874,2026-09-20T17:41:03
20013,AGUSTÍN CODAZZI,CESAR,99292.38365213184,89549.19506557871,70642.42231240509,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,99292.38365213184,174993.52148771854,2026-09-20T17:41:03
20710,SAN ALBERTO,CESAR,26847.20402377758,24160.724021974554,20424.090799110625,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,26847.20402377758,54930.141983652946,2026-09-20T17:41:03
23182,CHINÚ,CÓRDOBA,7892.297108866314,5500.781905756852,3117.9894850244577,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,7892.297108866314,62596.22950371769,2026-09-20T17:41:03
23300,COTORRA,CÓRDOBA,709.2719564119939,383.610051154881,191.87483186987777,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,709.2719564119939,8809.851982778295,2026-09-20T17:41:03
23555,PLANETA RICA,CÓRDOBA,15263.33255603714,11952.437117805184,7436.500875773906,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,15263.33255603714,114011.60338465398,2026-09-20T17:41:03
23672,SAN ANTERO,CÓRDOBA,9050.2782802054,8272.124501202306,4805.703613533828,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,9050.2782802054,20742.674387859235,2026-09-20T17:41:03
23855,VALENCIA,CÓRDOBA,44094.52840196715,39685.424974203794,30597.19023454483,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,44094.52840196715,91947.6658115397,2026-09-20T17:41:03
25040,ANOLAIMA,CUNDINAMARCA,9726.150583537708,8379.064699118833,6071.532890470463,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,9726.150583537708,12083.120865355515,2026-09-20T17:41:03
25148,CAPARRAPÍ,CUNDINAMARCA,48689.190980228086,43689.65848132146,34024.72495574631,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,48689.190980228086,61507.868514504364,2026-09-20T17:41:03
25178,CHIPAQUE,CUNDINAMARCA,7047.429768576744,5843.724458212702,3701.806450902504,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,7047.429768576744,15036.019900296295,2026-09-20T17:41:03
25200,COGUA,CUNDINAMARCA,5026.542550230985,3948.625179957919,2412.220350036675,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,5026.542550230985,13268.395836598733,2026-09-20T17:41:03
25339,GUTIÉRREZ,CUNDINAMARCA,27410.198034187444,24192.05664701104,17496.38466378562,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,27410.198034187444,45264.51887321692,2026-09-20T17:41:03
25368,JERUSALÉN,CUNDINAMARCA,17040.9681107742,14638.59094067826,10782.83529349191,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,17040.9681107742,22167.27680960865,2026-09-20T17:41:03
25402,LA VEGA,CUNDINAMARCA,13988.193164624869,13008.057317948518,10096.87662918675,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,13988.193164624869,15527.049844946838,2026-09-20T17:41:03
25489,NIMAIMA,CUNDINAMARCA,5759.864801952561,5441.651296266454,4362.022376761721,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,5759.864801952561,5945.638401683604,2026-09-20T17:41:03
25645,SAN ANTONIO DEL TEQUENDAMA,CUNDINAMARCA,7371.886908075184,6351.646068423999,4637.079143176005,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,7371.886908075184,8847.14266334061,2026-09-20T17:41:03
25745,SIMIJACA,CUNDINAMARCA,3748.913756044656,3175.04622673546,1748.9730376610848,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,3748.913756044656,9658.023926959871,2026-09-20T17:41:03
25785,TABIO,CUNDINAMARCA,3168.1258594762176,2769.427410962351,1992.0084212868464,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,3168.1258594762176,7510.238051787016,2026-09-20T17:41:03
25797,TENA,CUNDINAMARCA,4236.750977057569,3455.4234378963097,2264.862105592736,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,4236.750977057569,5138.3777793122035,2026-09-20T17:41:03
25839,UBALÁ,CUNDINAMARCA,30308.446723364406,25238.681435375034,17719.30293927988,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,30308.446723364406,52157.83524065508,2026-09-20T17:41:03
25841,UBAQUE,CUNDINAMARCA,4918.716520653211,3879.736395038587,2463.6981408166234,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,4918.716520653211,10695.019750163356,2026-09-20T17:41:03
25845,UNE,CUNDINAMARCA,8545.654643264674,6678.204548155287,4174.963138963743,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,8545.654643264674,20886.64419782113,2026-09-20T17:41:03
25878,VIOTÁ,CUNDINAMARCA,18749.49259758005,17364.200525655047,14080.587577675527,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,18749.49259758005,20113.234245275835,2026-09-20T17:41:03
27001,QUIBDÓ,CHOCÓ,342360.1787844553,341053.76641150017,335410.8464835158,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,342360.1787844553,350864.4569505322,2026-09-20T17:41:03
27006,ACANDÍ,CHOCÓ,69640.17509968598,68174.29119919885,65031.72040767616,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,69640.17509968598,79805.66695613877,2026-09-20T17:41:03
27025,ALTO BAUDÓ,CHOCÓ,202768.45771094103,202446.03462638904,201295.0274256729,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,202768.45771094103,205188.24923634852,2026-09-20T17:41:03
27050,ATRATO,CHOCÓ,40917.21108626097,40672.73220806531,39976.32417716632,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,40917.21108626097,42177.390938435055,2026-09-20T17:41:03
27077,BAJO BAUDÓ,CHOCÓ,336640.9952377932,336108.90129009954,334118.98904648714,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,336640.9952377932,348211.93709699664,2026-09-20T17:41:03
27135,EL CANTÓN DEL SAN PABLO,CHOCÓ,37290.41551060547,37128.96984212223,36609.804257782176,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,37290.41551060547,38069.3655520863,2026-09-20T17:41:03
27150,CARMEN DEL DARIÉN,CHOCÓ,318751.30025349325,316881.6638279903,312545.338302365,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,318751.30025349325,336951.59550279396,2026-09-20T17:41:03
27160,CÉRTEGUI,CHOCÓ,41780.97482839924,41664.48208065185,41289.35200313489,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,41780.97482839924,42351.123747518795,2026-09-20T17:41:03
27205,CONDOTO,CHOCÓ,45349.55904664349,44934.806183773406,43801.10896211272,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,45349.55904664349,46788.62218438783,2026-09-20T17:41:03
27361,ISTMINA,CHOCÓ,184217.16863582176,183837.7246454124,182434.06732841185,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,184217.16863582176,188107.20761536635,2026-09-20T17:41:03
27372,JURADÓ,CHOCÓ,123788.70172340806,123669.3267482575,123373.53400924894,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,123788.70172340806,125351.17003942287,2026-09-20T17:41:03
27413,LLORÓ,CHOCÓ,82516.12987155732,82106.47975721385,80644.81227633022,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,82516.12987155732,84312.53218861413,2026-09-20T17:41:03
27430,MEDIO BAUDÓ,CHOCÓ,135395.016642702,135166.57738390128,134469.10607710807,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,135395.016642702,137294.56925766732,2026-09-20T17:41:03
27491,NÓVITA,CHOCÓ,89841.2450597434,89157.6945814372,86605.39447449177,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,89841.2450597434,94567.38636371074,2026-09-20T17:41:03
27493,NUEVO BELÉN DE BAJIRÁ,CHOCÓ,93206.66281834577,86137.81803749726,76015.72362857187,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,93206.66281834577,128926.00110953557,2026-09-20T17:41:03
27495,NUQUÍ,CHOCÓ,69603.60499693749,69537.92487483895,69375.57086330166,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,69603.60499693749,70465.16084252311,2026-09-20T17:41:03
27600,RÍO QUITO,CHOCÓ,68598.74006625709,68450.14564627319,67918.95427293846,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,68598.74006625709,69933.72444541953,2026-09-20T17:41:03
27615,RIOSUCIO,CHOCÓ,594953.9027341871,592279.2915887567,587107.7367473945,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,594953.9027341871,613961.5574594612,2026-09-20T17:41:03
27787,TADÓ,CHOCÓ,68800.99121363649,68203.24546765536,65557.13471511344,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,68800.99121363649,71499.3087104068,2026-09-20T17:41:03
27800,UNGUÍA,CHOCÓ,96815.67847989973,93966.93092085708,88175.42563342066,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,96815.67847989973,119116.01393062215,2026-09-20T17:41:03
41006,ACEVEDO,HUILA,47525.48205601282,45323.78099853755,40986.66881929913,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,47525.48205601282,52180.77189115181,2026-09-20T17:41:03
41244,ELÍAS,HUILA,5675.399073538478,4719.19201118428,3532.196392863744,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,5675.399073538478,8044.114384332641,2026-09-20T17:41:03
41349,HOBO,HUILA,8320.36800515757,6569.172589510214,4924.181430442292,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,8320.36800515757,19416.719990071644,2026-09-20T17:41:03
41396,LA PLATA,HUILA,66056.20905433186,59257.61674143858,48841.232134705046,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,66056.20905433186,81467.1354565462,2026-09-20T17:41:03
41524,PALERMO,HUILA,40010.26760816376,30032.468747061168,19953.061147552133,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,40010.26760816376,88395.68902234209,2026-09-20T17:41:03
41668,SAN AGUSTÍN,HUILA,131173.75118813312,125860.15968716386,102423.38104552215,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,131173.75118813312,139085.04600442527,2026-09-20T17:41:03
47170,CHIVOLO,MAGDALENA,12947.145062045676,10201.134826614209,5302.265931629573,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,12947.145062045676,53603.08568371744,2026-09-20T17:41:03
47605,REMOLINO,MAGDALENA,17730.07429729908,15959.648828026424,13942.883146714034,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,17730.07429729908,59437.497069113895,2026-09-20T17:41:03
50270,EL DORADO,META,5567.683382822564,4806.133508448731,3691.374195074019,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,5567.683382822564,11717.599535487581,2026-09-20T17:41:03
50313,GRANADA,META,6604.058123688108,4577.94774174539,2715.706032868772,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,6604.058123688108,34780.23910998935,2026-09-20T17:41:03
50590,PUERTO RICO,META,255652.0111234274,247928.56788817004,235056.81287532373,1.0,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,255652.0111234274,340571.6719176085,2026-09-20T17:41:03
