COD_DANE,year,poblacion_dane,temp_media_c,prec_anual_mm,proyectos_carbono_co
5206,2021,,,,0
5206,2022,,,,0
5206,2023,,,,0
5206,2024,,,,0
52079,2001,,,,0
52079,2002,,,,0
52079,2003,,,,0
52079,2004,,,,0
52079,2005,,,,0
52079,2006,,,,0
52079,2007,,,,0
52079,2008,,,,0
52079,2009,,,,0
52079,2010,,,,0
52079,2011,,,,0
52079,2012,,,,0
52079,2013,,,,0
52079,2014,,,,0
52079,2015,,,,0
52079,2016,,,,0
52079,2017,,,,0
52079,2018,,,,0
52079,2019,,,,0
52079,2020,,,,0
52079,2021,,,,0
52079,2022,,,,0
52079,2023,,,,0
52079,2024,,,,0
52083,2001,,,,0
52083,2002,,,,0
52083,2003,,,,0
52083,2004,,,,0
52083,2005,,,,0
52083,2006,,,,0
52083,2007,,,,0
52083,2008,,,,0
52083,2009,,,,0
52083,2010,,,,0
52083,2011,,,,0
52083,2012,,,,0
52083,2013,,,,0
52083,2014,,,,0
52083,2015,,,,0
52083,2016,,,,0
52083,2017,,,,0
52083,2018,,,,0
52083,2019,,,,0
52083,2020,,,,0
52083,2021,,,,0
52083,2022,,,,0
52083,2023,,,,0
52083,2024,,,,0
5209,2001,,,,0
5209,2002,,,,0
5209,2003,,,,0
5209,2004,,,,0
5209,2005,,,,0
5209,2006,,,,0
5209,2007,,,,0
5209,2008,,,,0
5209,2009,,,,0
5209,2010,,,,0
5209,2011,,,,0
5209,2012,,,,0
5209,2013,,,,0
5209,2014,,,,0
5209,2015,,,,0
5209,2016,,,,0
5209,2017,,,,0
5209,2018,,,,0
5209,2019,,,,0
5209,2020,,,,0
5209,2021,,,,0
5209,2022,,,,0
5209,2023,,,,0
5209,2024,,,,0
52110,2001,,,,0
52110,2002,,,,0
52110,2003,,,,0
52110,2004,,,,0
52110,2005,,,,0
52110,2006,,,,0
52110,2007,,,,0
52110,2008,,,,0
52110,2009,,,,0
52110,2010,,,,0
52110,2011,,,,0
52110,2012,,,,0
52110,2013,,,,0
52110,2014,,,,0
52110,2015,,,,0
52110,2016,,,,0
52110,2017,,,,0
52110,2018,,,,0
52110,2019,,,,0
52110,2020,,,,0
52110,2021,,,,0
52110,2022,,,,0
52110,2023,,,,0
52110,2024,,,,0
5212,2001,,,,0
5212,2002,,,,0
5212,2003,,,,0
5212,2004,,,,0
5212,2005,,,,0
5212,2006,,,,0
5212,2007,,,,0
5212,2008,,,,0
5212,2009,,,,0
5212,2010,,,,0
5212,2011,,,,0
5212,2012,,,,0
5212,2013,,,,0
5212,2014,,,,0
5212,2015,,,,0
5212,2016,,,,0
5212,2017,,,,0
5212,2018,,,,0
5212,2019,,,,0
5212,2020,,,,0
5212,2021,,,,0
5212,2022,,,,0
5212,2023,,,,0
5212,2024,,,,0
52203,2001,,,,0
52203,2002,,,,0
52203,2003,,,,0
52203,2004,,,,0
52203,2005,,,,0
52203,2006,,,,0
52203,2007,,,,0
52203,2008,,,,0
52203,2009,,,,0
52203,2010,,,,0
52203,2011,,,,0
52203,2012,,,,0
52203,2013,,,,0
52203,2014,,,,0
52203,2015,,,,0
52203,2016,,,,0
52203,2017,,,,0
52203,2018,,,,0
52203,2019,,,,0
52203,2020,,,,0
52203,2021,,,,0
52203,2022,,,,0
52203,2023,,,,0
52203,2024,,,,0
52207,2001,,,,0
52207,2002,,,,0
52207,2003,,,,0
52207,2004,,,,0
52207,2005,,,,0
52207,2006,,,,0
52207,2007,,,,0
52207,2008,,,,0
52207,2009,,,,0
52207,2010,,,,0
52207,2011,,,,0
52207,2012,,,,0
52207,2013,,,,0
52207,2014,,,,0
52207,2015,,,,0
52207,2016,,,,0
52207,2017,,,,0
52207,2018,,,,0
52207,2019,,,,0
52207,2020,,,,0
52207,2021,,,,0
52207,2022,,,,0
52207,2023,,,,0
52207,2024,,,,0
52210,2001,,,,0
52210,2002,,,,0
52210,2003,,,,0
52210,2004,,,,0
52210,2005,,,,0
52210,2006,,,,0
52210,2007,,,,0
52210,2008,,,,0
52210,2009,,,,0
52210,2010,,,,0
52210,2011,,,,0
52210,2012,,,,0
52210,2013,,,,0
52210,2014,,,,0
52210,2015,,,,0
52210,2016,,,,0
52210,2017,,,,0
52210,2018,,,,0
52210,2019,,,,0
52210,2020,,,,0
52210,2021,,,,0
52210,2022,,,,0
52210,2023,,,,0
52210,2024,,,,0
52215,2001,,,,0
52215,2002,,,,0
52215,2003,,,,0
52215,2004,,,,0
52215,2005,,,,0
52215,2006,,,,0
52215,2007,,,,0
52215,2008,,,,0
52215,2009,,,,0
52215,2010,,,,0
52215,2011,,,,0
52215,2012,,,,0
52215,2013,,,,0
52215,2014,,,,0
52215,2015,,,,0
52215,2016,,,,0
52215,2017,,,,0
52215,2018,,,,0
52215,2019,,,,0
52215,2020,,,,0
52215,2021,,,,0
52215,2022,,,,0
52215,2023,,,,0
52215,2024,,,,0
52224,2001,,,,0
52224,2002,,,,0
52224,2003,,,,0
52224,2004,,,,0
52224,2005,,,,0
52224,2006,,,,0
52224,2007,,,,0
52224,2008,,,,0
52224,2009,,,,0
52224,2010,,,,0
52224,2011,,,,0
52224,2012,,,,0
52224,2013,,,,0
52224,2014,,,,0
52224,2015,,,,0
52224,2016,,,,0
52224,2017,,,,0
52224,2018,,,,0
52224,2019,,,,0
52224,2020,,,,0
52224,2021,,,,0
52224,2022,,,,0
52224,2023,,,,0
52224,2024,,,,0
52227,2001,,,,0
52227,2002,,,,0
52227,2003,,,,0
52227,2004,,,,0
52227,2005,,,,0
52227,2006,,,,0
52227,2007,,,,0
52227,2008,,,,0
52227,2009,,,,0
52227,2010,,,,0
52227,2011,,,,0
52227,2012,,,,0
52227,2013,,,,0
52227,2014,,,,0
52227,2015,,,,0
52227,2016,,,,0
52227,2017,,,,0
52227,2018,,,,0
52227,2019,,,,0
52227,2020,,,,0
52227,2021,,,,0
52227,2022,,,,0
52227,2023,,,,0
52227,2024,,,,0
52233,2001,,,,0
52233,2002,,,,0
52233,2003,,,,0
52233,2004,,,,0
52233,2005,,,,0
52233,2006,,,,0
52233,2007,,,,0
52233,2008,,,,0
52233,2009,,,,0
52233,2010,,,,0
52233,2011,,,,0
52233,2012,,,,0
52233,2013,,,,0
52233,2014,,,,0
52233,2015,,,,0
52233,2016,,,,0
52233,2017,,,,0
52233,2018,,,,0
52233,2019,,,,0
52233,2020,,,,0
52233,2021,,,,0
52233,2022,,,,0
52233,2023,,,,0
52233,2024,,,,0
52240,2001,,,,0
52240,2002,,,,0
52240,2003,,,,0
52240,2004,,,,0
52240,2005,,,,0
52240,2006,,,,0
52240,2007,,,,0
52240,2008,,,,0
52240,2009,,,,0
52240,2010,,,,0
52240,2011,,,,0
52240,2012,,,,0
52240,2013,,,,0
52240,2014,,,,0
52240,2015,,,,0
52240,2016,,,,0
52240,2017,,,,0
52240,2018,,,,0
52240,2019,,,,0
52240,2020,,,,0
52240,2021,,,,0
52240,2022,,,,0
52240,2023,,,,0
52240,2024,,,,0
52250,2001,,,,0
52250,2002,,,,0
52250,2003,,,,0
52250,2004,,,,0
52250,2005,,,,0
52250,2006,,,,0
52250,2007,,,,0
52250,2008,,,,0
52250,2009,,,,0
52250,2010,,,,0
52250,2011,,,,0
52250,2012,,,,0
52250,2013,,,,0
52250,2014,,,,0
52250,2015,,,,0
52250,2016,,,,0
52250,2017,,,,0
52250,2018,,,,0
52250,2019,,,,0
52250,2020,,,,0
52250,2021,,,,0
52250,2022,,,,0
52250,2023,,,,0
52250,2024,,,,0
52254,2001,,,,0
52254,2002,,,,0
52254,2003,,,,0
52254,2004,,,,0
52254,2005,,,,0
52254,2006,,,,0
52254,2007,,,,0
52254,2008,,,,0
52254,2009,,,,0
52254,2010,,,,0
52254,2011,,,,0
52254,2012,,,,0
52254,2013,,,,0
52254,2014,,,,0
52254,2015,,,,0
52254,2016,,,,0
52254,2017,,,,0
52254,2018,,,,0
52254,2019,,,,0
52254,2020,,,,0
52254,2021,,,,0
52254,2022,,,,0
52254,2023,,,,0
52254,2024,,,,0
52256,2001,,,,0
52256,2002,,,,0
52256,2003,,,,0
52256,2004,,,,0
52256,2005,,,,0
52256,2006,,,,0
52256,2007,,,,0
52256,2008,,,,0
52256,2009,,,,0
52256,2010,,,,0
52256,2011,,,,0
52256,2012,,,,0
52256,2013,,,,0
52256,2014,,,,0
52256,2015,,,,0
52256,2016,,,,0
52256,2017,,,,0
52256,2018,,,,0
52256,2019,,,,0
52256,2020,,,,0
52256,2021,,,,0
52256,2022,,,,0
52256,2023,,,,0
52256,2024,,,,0
52258,2001,,,,0
52258,2002,,,,0
52258,2003,,,,0
52258,2004,,,,0
52258,2005,,,,0
52258,2006,,,,0
52258,2007,,,,0
52258,2008,,,,0
52258,2009,,,,0
52258,2010,,,,0
52258,2011,,,,0
52258,2012,,,,0
52258,2013,,,,0
52258,2014,,,,0
52258,2015,,,,0
52258,2016,,,,0
52258,2017,,,,0
52258,2018,,,,0
52258,2019,,,,0
52258,2020,,,,0
52258,2021,,,,0
52258,2022,,,,0
52258,2023,,,,0
52258,2024,,,,0
52260,2001,,,,0
52260,2002,,,,0
52260,2003,,,,0
52260,2004,,,,0
52260,2005,,,,0
52260,2006,,,,0
52260,2007,,,,0
52260,2008,,,,0
52260,2009,,,,0
52260,2010,,,,0
52260,2011,,,,0
52260,2012,,,,0
52260,2013,,,,0
52260,2014,,,,0
52260,2015,,,,0
52260,2016,,,,0
52260,2017,,,,0
52260,2018,,,,0
52260,2019,,,,0
52260,2020,,,,0
52260,2021,,,,0
52260,2022,,,,0
52260,2023,,,,0
52260,2024,,,,0
52287,2001,,,,0
52287,2002,,,,0
52287,2003,,,,0
52287,2004,,,,0
52287,2005,,,,0
52287,2006,,,,0
52287,2007,,,,0
52287,2008,,,,0
52287,2009,,,,0
52287,2010,,,,0
52287,2011,,,,0
52287,2012,,,,0
52287,2013,,,,0
52287,2014,,,,0
52287,2015,,,,0
52287,2016,,,,0
52287,2017,,,,0
52287,2018,,,,0
52287,2019,,,,0
52287,2020,,,,0
52287,2021,,,,0
52287,2022,,,,0
52287,2023,,,,0
52287,2024,,,,0
52317,2001,,,,0
52317,2002,,,,0
52317,2003,,,,0
52317,2004,,,,0
52317,2005,,,,0
52317,2006,,,,0
52317,2007,,,,0
52317,2008,,,,0
52317,2009,,,,0
52317,2010,,,,0
52317,2011,,,,0
52317,2012,,,,0
52317,2013,,,,0
52317,2014,,,,0
52317,2015,,,,0
52317,2016,,,,0
52317,2017,,,,0
52317,2018,,,,0
52317,2019,,,,0
52317,2020,,,,0
52317,2021,,,,0
52317,2022,,,,0
52317,2023,,,,0
52317,2024,,,,0
52320,2001,,,,0
52320,2002,,,,0
52320,2003,,,,0
52320,2004,,,,0
52320,2005,,,,0
52320,2006,,,,0
52320,2007,,,,0
52320,2008,,,,0
52320,2009,,,,0
52320,2010,,,,0
52320,2011,,,,0
52320,2012,,,,0
52320,2013,,,,0
52320,2014,,,,0
52320,2015,,,,0
52320,2016,,,,0
52320,2017,,,,0
52320,2018,,,,0
52320,2019,,,,0
52320,2020,,,,0
52320,2021,,,,0
52320,2022,,,,0
52320,2023,,,,0
52320,2024,,,,0
52323,2001,,,,0
52323,2002,,,,0
52323,2003,,,,0
52323,2004,,,,0
52323,2005,,,,0
52323,2006,,,,0
52323,2007,,,,0
52323,2008,,,,0
52323,2009,,,,0
52323,2010,,,,0
52323,2011,,,,0
52323,2012,,,,0
52323,2013,,,,0
52323,2014,,,,0
52323,2015,,,,0
52323,2016,,,,0
52323,2017,,,,0
52323,2018,,,,0
52323,2019,,,,0
52323,2020,,,,0
52323,2021,,,,0
52323,2022,,,,0
52323,2023,,,,0
52323,2024,,,,0
5234,2001,,,,0
5234,2002,,,,0
5234,2003,,,,0
5234,2004,,,,0
5234,2005,,,,0
5234,2006,,,,0
5234,2007,,,,0
5234,2008,,,,0
5234,2009,,,,0
5234,2010,,,,0
5234,2011,,,,0
5234,2012,,,,0
5234,2013,,,,0
5234,2014,,,,0
5234,2015,,,,0
5234,2016,,,,0
5234,2017,,,,0
5234,2018,,,,0
5234,2019,,,,0
5234,2020,,,,0
5234,2021,,,,0
5234,2022,,,,0
5234,2023,,,,0
5234,2024,,,,0
52352,2001,,,,0
52352,2002,,,,0
52352,2003,,,,0
52352,2004,,,,0
52352,2005,,,,0
52352,2006,,,,0
52352,2007,,,,0
52352,2008,,,,0
52352,2009,,,,0
52352,2010,,,,0
52352,2011,,,,0
52352,2012,,,,0
52352,2013,,,,0
52352,2014,,,,0
52352,2015,,,,0
52352,2016,,,,0
52352,2017,,,,0
52352,2018,,,,0
52352,2019,,,,0
52352,2020,,,,0
52352,2021,,,,0
52352,2022,,,,0
52352,2023,,,,0
52352,2024,,,,0
52354,2001,,,,0
52354,2002,,,,0
52354,2003,,,,0
52354,2004,,,,0
52354,2005,,,,0
52354,2006,,,,0
52354,2007,,,,0
52354,2008,,,,0
52354,2009,,,,0
52354,2010,,,,0
52354,2011,,,,0
52354,2012,,,,0
52354,2013,,,,0
52354,2014,,,,0
52354,2015,,,,0
52354,2016,,,,0
52354,2017,,,,0
52354,2018,,,,0
52354,2019,,,,0
52354,2020,,,,0
52354,2021,,,,0
52354,2022,,,,0
52354,2023,,,,0
52354,2024,,,,0
52356,2001,,,,0
52356,2002,,,,0
52356,2003,,,,0
52356,2004,,,,0
52356,2005,,,,0
52356,2006,,,,0
52356,2007,,,,0
52356,2008,,,,0
52356,2009,,,,0
52356,2010,,,,0
52356,2011,,,,0
52356,2012,,,,0
52356,2013,,,,0
52356,2014,,,,0
52356,2015,,,,0
52356,2016,,,,0
52356,2017,,,,0
52356,2018,,,,0
52356,2019,,,,0
52356,2020,,,,0
52356,2021,,,,0
52356,2022,,,,0
52356,2023,,,,0
52356,2024,,,,0
5237,2001,,,,0
5237,2002,,,,0
5237,2003,,,,0
5237,2004,,,,0
5237,2005,,,,0
5237,2006,,,,0
5237,2007,,,,0
5237,2008,,,,0
5237,2009,,,,0
5237,2010,,,,0
5237,2011,,,,0
5237,2012,,,,0
5237,2013,,,,0
5237,2014,,,,0
5237,2015,,,,0
5237,2016,,,,0
5237,2017,,,,0
5237,2018,,,,0
5237,2019,,,,0
5237,2020,,,,0
5237,2021,,,,0
5237,2022,,,,0
5237,2023,,,,0
5237,2024,,,,0
52378,2001,,,,0
52378,2002,,,,0
52378,2003,,,,0
52378,2004,,,,0
52378,2005,,,,0
52378,2006,,,,0
52378,2007,,,,0
52378,2008,,,,0
52378,2009,,,,0
52378,2010,,,,0
52378,2011,,,,0
52378,2012,,,,0
52378,2013,,,,0
52378,2014,,,,0
52378,2015,,,,0
52378,2016,,,,0
52378,2017,,,,0
52378,2018,,,,0
52378,2019,,,,0
52378,2020,,,,0
52378,2021,,,,0
52378,2022,,,,0
52378,2023,,,,0
52378,2024,,,,0
52381,2001,,,,0
52381,2002,,,,0
52381,2003,,,,0
52381,2004,,,,0
52381,2005,,,,0
52381,2006,,,,0
52381,2007,,,,0
52381,2008,,,,0
52381,2009,,,,0
52381,2010,,,,0
52381,2011,,,,0
52381,2012,,,,0
52381,2013,,,,0
52381,2014,,,,0
52381,2015,,,,0
52381,2016,,,,0
52381,2017,,,,0
52381,2018,,,,0
52381,2019,,,,0
52381,2020,,,,0
52381,2021,,,,0
52381,2022,,,,0
52381,2023,,,,0
52381,2024,,,,0
52385,2001,,,,0
52385,2002,,,,0
52385,2003,,,,0
52385,2004,,,,0
52385,2005,,,,0
52385,2006,,,,0
52385,2007,,,,0
52385,2008,,,,0
52385,2009,,,,0
52385,2010,,,,0
52385,2011,,,,0
52385,2012,,,,0
52385,2013,,,,0
52385,2014,,,,0
52385,2015,,,,0
52385,2016,,,,0
52385,2017,,,,0
52385,2018,,,,0
52385,2019,,,,0
52385,2020,,,,0
52385,2021,,,,0
52385,2022,,,,0
52385,2023,,,,0
52385,2024,,,,0
52390,2001,,,,0
52390,2002,,,,0
52390,2003,,,,0
52390,2004,,,,0
52390,2005,,,,0
52390,2006,,,,0
52390,2007,,,,0
52390,2008,,,,0
52390,2009,,,,0
52390,2010,,,,0
52390,2011,,,,0
52390,2012,,,,0
52390,2013,,,,0
52390,2014,,,,0
52390,2015,,,,0
52390,2016,,,,0
52390,2017,,,,0
52390,2018,,,,0
52390,2019,,,,0
52390,2020,,,,0
52390,2021,,,,0
52390,2022,,,,0
52390,2023,,,,0
52390,2024,,,,0
52399,2001,,,,0
52399,2002,,,,0
52399,2003,,,,0
52399,2004,,,,0
52399,2005,,,,0
52399,2006,,,,0
52399,2007,,,,0
52399,2008,,,,0
52399,2009,,,,0
52399,2010,,,,0
52399,2011,,,,0
52399,2012,,,,0
52399,2013,,,,0
52399,2014,,,,0
52399,2015,,,,0
52399,2016,,,,0
52399,2017,,,,0
52399,2018,,,,0
52399,2019,,,,0
52399,2020,,,,0
52399,2021,,,,0
52399,2022,,,,0
52399,2023,,,,0
52399,2024,,,,0
5240,2001,,,,0
5240,2002,,,,0
5240,2003,,,,0
5240,2004,,,,0
5240,2005,,,,0
5240,2006,,,,0
5240,2007,,,,0
5240,2008,,,,0
5240,2009,,,,0
5240,2010,,,,0
5240,2011,,,,0
5240,2012,,,,0
5240,2013,,,,0
5240,2014,,,,0
5240,2015,,,,0
5240,2016,,,,0
5240,2017,,,,0
5240,2018,,,,0
5240,2019,,,,0
5240,2020,,,,0
5240,2021,,,,0
5240,2022,,,,0
5240,2023,,,,0
5240,2024,,,,0
52405,2001,,,,0
52405,2002,,,,0
52405,2003,,,,0
52405,2004,,,,0
52405,2005,,,,0
52405,2006,,,,0
52405,2007,,,,0
52405,2008,,,,0
52405,2009,,,,0
52405,2010,,,,0
52405,2011,,,,0
52405,2012,,,,0
52405,2013,,,,0
52405,2014,,,,0
52405,2015,,,,0
52405,2016,,,,0
52405,2017,,,,0
52405,2018,,,,0
52405,2019,,,,0
52405,2020,,,,0
52405,2021,,,,0
52405,2022,,,,0
52405,2023,,,,0
52405,2024,,,,0
52411,2001,,,,0
52411,2002,,,,0
52411,2003,,,,0
52411,2004,,,,0
52411,2005,,,,0
52411,2006,,,,0
52411,2007,,,,0
52411,2008,,,,0
52411,2009,,,,0
52411,2010,,,,0
52411,2011,,,,0
52411,2012,,,,0
52411,2013,,,,0
52411,2014,,,,0
52411,2015,,,,0
52411,2016,,,,0
52411,2017,,,,0
52411,2018,,,,0
52411,2019,,,,0
52411,2020,,,,0
52411,2021,,,,0
52411,2022,,,,0
52411,2023,,,,0
52411,2024,,,,0
52418,2001,,,,0
52418,2002,,,,0
52418,2003,,,,0
52418,2004,,,,0
52418,2005,,,,0
52418,2006,,,,0
52418,2007,,,,0
52418,2008,,,,0
52418,2009,,,,0
52418,2010,,,,0
52418,2011,,,,0
52418,2012,,,,0
52418,2013,,,,0
52418,2014,,,,0
52418,2015,,,,0
52418,2016,,,,0
52418,2017,,,,0
52418,2018,,,,0
52418,2019,,,,0
52418,2020,,,,0
52418,2021,,,,0
52418,2022,,,,0
52418,2023,,,,0
52418,2024,,,,0
52427,2001,,,,0
52427,2002,,,,0
52427,2003,,,,0
52427,2004,,,,0
52427,2005,,,,0
52427,2006,,,,0
52427,2007,,,,0
52427,2008,,,,0
52427,2009,,,,0
52427,2010,,,,0
52427,2011,,,,0
52427,2012,,,,0
52427,2013,,,,0
52427,2014,,,,0
52427,2015,,,,0
52427,2016,,,,0
52427,2017,,,,0
52427,2018,,,,0
52427,2019,,,,0
52427,2020,,,,0
52427,2021,,,,0
52427,2022,,,,0
52427,2023,,,,0
52427,2024,,,,0
52435,2001,,,,0
52435,2002,,,,0
52435,2003,,,,0
52435,2004,,,,0
52435,2005,,,,0
52435,2006,,,,0
52435,2007,,,,0
52435,2008,,,,0
52435,2009,,,,0
52435,2010,,,,0
52435,2011,,,,0
52435,2012,,,,0
52435,2013,,,,0
52435,2014,,,,0
52435,2015,,,,0
52435,2016,,,,0
52435,2017,,,,0
52435,2018,,,,0
52435,2019,,,,0
52435,2020,,,,0
52435,2021,,,,0
52435,2022,,,,0
52435,2023,,,,0
52435,2024,,,,0
52473,2001,,,,0
52473,2002,,,,0
52473,2003,,,,0
52473,2004,,,,0
52473,2005,,,,0
52473,2006,,,,0
52473,2007,,,,0
52473,2008,,,,0
52473,2009,,,,0
52473,2010,,,,0
52473,2011,,,,0
52473,2012,,,,0
52473,2013,,,,0
52473,2014,,,,0
52473,2015,,,,0
52473,2016,,,,0
52473,2017,,,,0
52473,2018,,,,0
52473,2019,,,,0
52473,2020,,,,0
52473,2021,,,,0
52473,2022,,,,0
52473,2023,,,,0
52473,2024,,,,0
52480,2001,,,,0
52480,2002,,,,0
52480,2003,,,,0
52480,2004,,,,0
52480,2005,,,,0
52480,2006,,,,0
52480,2007,,,,0
52480,2008,,,,0
52480,2009,,,,0
52480,2010,,,,0
52480,2011,,,,0
52480,2012,,,,0
52480,2013,,,,0
52480,2014,,,,0
52480,2015,,,,0
52480,2016,,,,0
52480,2017,,,,0
52480,2018,,,,0
52480,2019,,,,0
52480,2020,,,,0
52480,2021,,,,0
52480,2022,,,,0
52480,2023,,,,0
52480,2024,,,,0
52490,2001,,,,0
52490,2002,,,,0
52490,2003,,,,0
52490,2004,,,,0
52490,2005,,,,0
52490,2006,,,,0
52490,2007,,,,0
52490,2008,,,,0
52490,2009,,,,0
52490,2010,,,,0
52490,2011,,,,0
52490,2012,,,,0
52490,2013,,,,0
52490,2014,,,,0
52490,2015,,,,0
52490,2016,,,,0
52490,2017,,,,0
52490,2018,,,,0
52490,2019,,,,0
52490,2020,,,,0
52490,2021,,,,0
52490,2022,,,,0
52490,2023,,,,0
52490,2024,,,,0
5250,2001,,,,0
5250,2002,,,,0
5250,2003,,,,0
5250,2004,,,,0
5250,2005,,,,0
5250,2006,,,,0
5250,2007,,,,0
5250,2008,,,,0
5250,2009,,,,0
5250,2010,,,,0
5250,2011,,,,0
5250,2012,,,,0
5250,2013,,,,0
5250,2014,,,,0
5250,2015,,,,0
5250,2016,,,,0
5250,2017,,,,0
5250,2018,,,,0
5250,2019,,,,0
5250,2020,,,,0
5250,2021,,,,0
5250,2022,,,,0
5250,2023,,,,0
5250,2024,,,,0
52506,2001,,,,0
52506,2002,,,,0
52506,2003,,,,0
52506,2004,,,,0
52506,2005,,,,0
52506,2006,,,,0
52506,2007,,,,0
52506,2008,,,,0
52506,2009,,,,0
52506,2010,,,,0
52506,2011,,,,0
52506,2012,,,,0
52506,2013,,,,0
52506,2014,,,,0
52506,2015,,,,0
52506,2016,,,,0
52506,2017,,,,0
52506,2018,,,,0
52506,2019,,,,0
52506,2020,,,,0
52506,2021,,,,0
52506,2022,,,,0
52506,2023,,,,0
52506,2024,,,,0
52520,2001,,,,0
52520,2002,,,,0
52520,2003,,,,0
52520,2004,,,,0
52520,2005,,,,0
52520,2006,,,,0
52520,2007,,,,0
52520,2008,,,,0
52520,2009,,,,0
52520,2010,,,,0
52520,2011,,,,0
52520,2012,,,,0
52520,2013,,,,0
52520,2014,,,,0
52520,2015,,,,0
52520,2016,,,,0
52520,2017,,,,0
52520,2018,,,,0
52520,2019,,,,0
52520,2020,,,,0
52520,2021,,,,0
52520,2022,,,,0
52520,2023,,,,0
52520,2024,,,,0
52540,2001,,,,0
52540,2002,,,,0
52540,2003,,,,0
52540,2004,,,,0
52540,2005,,,,0
52540,2006,,,,0
52540,2007,,,,0
52540,2008,,,,0
52540,2009,,,,0
52540,2010,,,,0
52540,2011,,,,0
52540,2012,,,,0
52540,2013,,,,0
52540,2014,,,,0
52540,2015,,,,0
52540,2016,,,,0
52540,2017,,,,0
52540,2018,,,,0
52540,2019,,,,0
52540,2020,,,,0
52540,2021,,,,0
52540,2022,,,,0
52540,2023,,,,0
52540,2024,,,,0
52560,2001,,,,0
52560,2002,,,,0
52560,2003,,,,0
52560,2004,,,,0
52560,2005,,,,0
52560,2006,,,,0
52560,2007,,,,0
52560,2008,,,,0
52560,2009,,,,0
52560,2010,,,,0
52560,2011,,,,0
52560,2012,,,,0
52560,2013,,,,0
52560,2014,,,,0
52560,2015,,,,0
52560,2016,,,,0
52560,2017,,,,0
52560,2018,,,,0
52560,2019,,,,0
52560,2020,,,,0
52560,2021,,,,0
52560,2022,,,,0
52560,2023,,,,0
52560,2024,,,,0
52565,2001,,,,0
52565,2002,,,,0
52565,2003,,,,0
52565,2004,,,,0
52565,2005,,,,0
52565,2006,,,,0
52565,2007,,,,0
52565,2008,,,,0
52565,2009,,,,0
52565,2010,,,,0
52565,2011,,,,0
52565,2012,,,,0
52565,2013,,,,0
52565,2014,,,,0
52565,2015,,,,0
52565,2016,,,,0
52565,2017,,,,0
52565,2018,,,,0
52565,2019,,,,0
52565,2020,,,,0
52565,2021,,,,0
52565,2022,,,,0
52565,2023,,,,0
52565,2024,,,,0
52573,2001,,,,0
52573,2002,,,,0
52573,2003,,,,0
52573,2004,,,,0
52573,2005,,,,0
52573,2006,,,,0
52573,2007,,,,0
52573,2008,,,,0
52573,2009,,,,0
52573,2010,,,,0
52573,2011,,,,0
52573,2012,,,,0
52573,2013,,,,0
52573,2014,,,,0
52573,2015,,,,0
52573,2016,,,,0
52573,2017,,,,0
52573,2018,,,,0
52573,2019,,,,0
52573,2020,,,,0
52573,2021,,,,0
52573,2022,,,,0
52573,2023,,,,0
52573,2024,,,,0
52585,2001,,,,0
52585,2002,,,,0
52585,2003,,,,0
52585,2004,,,,0
52585,2005,,,,0
52585,2006,,,,0
52585,2007,,,,0
52585,2008,,,,0
52585,2009,,,,0
52585,2010,,,,0
52585,2011,,,,0
52585,2012,,,,0
52585,2013,,,,0
52585,2014,,,,0
52585,2015,,,,0
52585,2016,,,,0
52585,2017,,,,0
52585,2018,,,,0
52585,2019,,,,0
52585,2020,,,,0
52585,2021,,,,0
52585,2022,,,,0
52585,2023,,,,0
52585,2024,,,,0
52612,2001,,,,0
52612,2002,,,,0
52612,2003,,,,0
52612,2004,,,,0
52612,2005,,,,0
52612,2006,,,,0
52612,2007,,,,0
52612,2008,,,,0
52612,2009,,,,0
52612,2010,,,,0
52612,2011,,,,0
52612,2012,,,,0
52612,2013,,,,0
52612,2014,,,,0
52612,2015,,,,0
52612,2016,,,,0
52612,2017,,,,0
52612,2018,,,,0
52612,2019,,,,0
52612,2020,,,,0
52612,2021,,,,0
52612,2022,,,,0
52612,2023,,,,0
52612,2024,,,,0
52621,2001,,,,0
52621,2002,,,,0
52621,2003,,,,0
52621,2004,,,,0
52621,2005,,,,0
52621,2006,,,,0
52621,2007,,,,0
52621,2008,,,,0
52621,2009,,,,0
52621,2010,,,,0
52621,2011,,,,0
52621,2012,,,,0
52621,2013,,,,0
52621,2014,,,,0
52621,2015,,,,0
52621,2016,,,,0
52621,2017,,,,0
52621,2018,,,,0
52621,2019,,,,0
52621,2020,,,,0
52621,2021,,,,0
52621,2022,,,,0
52621,2023,,,,0
52621,2024,,,,0
5264,2001,,,,0
5264,2002,,,,0
5264,2003,,,,0
5264,2004,,,,0
5264,2005,,,,0
5264,2006,,,,0
5264,2007,,,,0
5264,2008,,,,0
5264,2009,,,,0
5264,2010,,,,0
5264,2011,,,,0
5264,2012,,,,0
5264,2013,,,,0
5264,2014,,,,0
5264,2015,,,,0
5264,2016,,,,0
5264,2017,,,,0
5264,2018,,,,0
5264,2019,,,,0
5264,2020,,,,0
5264,2021,,,,0
5264,2022,,,,0
5264,2023,,,,0
5264,2024,,,,0
5266,2001,,,,0
5266,2002,,,,0
5266,2003,,,,0
5266,2004,,,,0
5266,2005,,,,0
5266,2006,,,,0
5266,2007,,,,0
5266,2008,,,,0
5266,2009,,,,0
5266,2010,,,,0
5266,2011,,,,0
5266,2012,,,,0
5266,2013,,,,0
5266,2014,,,,0
5266,2015,,,,0
5266,2016,,,,0
