COD_DANE,NOMBRE_MPI,DPTO_CNMBR,area_municipio_ha,bosque_base_ha,area_redd_ha,n_proyectos,anio_primer_proyecto,area_proyecto_max_ha,tratado,dosis_area_cruda,dosis_bosque_cruda,desborda_area,desborda_bosque,dosis_area,dosis_bosque,umbral_dosel,truncada,fecha_generacion
17013,AGUADAS,CALDAS,47556.67066544916,36674.87867912056,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
17042,ANSERMA,CALDAS,20912.217174584217,16388.708083030528,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
17050,ARANZAZU,CALDAS,14952.709772976636,13201.607441993328,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
17088,BELALCÁZAR,CALDAS,11336.904977192868,9182.060051862853,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
17174,CHINCHINÁ,CALDAS,10934.740592466524,10017.197665657672,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
17272,FILADELFIA,CALDAS,19255.204294845968,16040.967334059713,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
17380,LA DORADA,CALDAS,54877.94485195444,23783.59844539517,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
17388,LA MERCED,CALDAS,8858.102532373514,7582.917509939838,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
17433,MANZANARES,CALDAS,19780.45129795016,17484.495470047783,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
17442,MARMATO,CALDAS,3685.375222693242,2369.46495772886,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
17444,MARQUETALIA,CALDAS,9027.740745464778,8378.447460339425,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
17446,MARULANDA,CALDAS,37609.137899375855,27558.152151990347,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
17486,NEIRA,CALDAS,36921.75822835064,31106.491009031684,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
17495,NORCASIA,CALDAS,22737.85762436378,18697.844149123623,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
17513,PÁCORA,CALDAS,25719.25540017367,22022.02378047406,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
17524,PALESTINA,CALDAS,11222.255293044936,9714.313566130637,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
17541,PENSILVANIA,CALDAS,49896.00274728957,43711.44892064219,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
17614,RIOSUCIO,CALDAS,38411.14516300487,32907.654512731664,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
17616,RISARALDA,CALDAS,8987.82209693442,7031.507871250601,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
17653,SALAMINA,CALDAS,38795.87910618471,26212.3298228411,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
17662,SAMANÁ,CALDAS,75768.42287341364,69644.05685321684,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
17665,SAN JOSÉ,CALDAS,6093.602330327391,5009.49764655416,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
17777,SUPÍA,CALDAS,12141.987547633504,9215.922511393972,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
17867,VICTORIA,CALDAS,55846.58479381082,41026.26973771222,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
17873,VILLAMARÍA,CALDAS,45491.458811215576,29902.95255038265,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
17877,VITERBO,CALDAS,11286.86480530572,6884.906218858951,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
18001,FLORENCIA,CAQUETÁ,254695.1978673724,204024.3720090456,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
18029,ALBANIA,CAQUETÁ,41282.768891041305,14931.954906732357,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
18094,BELÉN DE LOS ANDAQUÍES,CAQUETÁ,119155.21830955804,92767.88885806952,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,1277136.0172253083,1191807.6088975903,209395.0,1,2018.0,209395.0,1,0.16395669464786475,0.17569530387013405,0,0,0.16395669464786475,0.17569530387013405,30,1,2026-09-20T18:06:24
18205,CURILLO,CAQUETÁ,39927.94878359045,28099.442591049148,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
18247,EL DONCELLO,CAQUETÁ,110551.48357132754,74782.74340857311,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
18256,EL PAUJÍL,CAQUETÁ,123414.06452109377,71583.00331539272,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
18410,LA MONTAÑITA,CAQUETÁ,170025.2426154605,112741.76452812702,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
18460,MILÁN,CAQUETÁ,122011.32778903969,67963.82698939079,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
18479,MORELIA,CAQUETÁ,46239.18744811225,16239.825665216618,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
18592,PUERTO RICO,CAQUETÁ,414396.1210558001,320781.2078357316,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
18610,SAN JOSÉ DEL FRAGUA,CAQUETÁ,131024.59675747428,114158.33554775787,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
18753,SAN VICENTE DEL CAGUÁN,CAQUETÁ,2017012.860758908,1684145.9404019427,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
18756,SOLANO,CAQUETÁ,4223352.504312283,4174101.4671288487,1260222.0,1,2018.0,1260222.0,1,0.2983937520520112,0.3019145581208984,0,0,0.2983937520520112,0.3019145581208984,30,1,2026-09-20T18:06:24
18785,SOLITA,CAQUETÁ,47683.00390833371,30466.89755087317,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
18860,VALPARAÍSO,CAQUETÁ,132991.70023349684,65586.43554780907,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19001,POPAYÁN,CAUCA,48038.14100246186,32484.398636393384,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19022,ALMAGUER,CAUCA,23685.16478495775,17264.479448813436,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19050,ARGELIA,CAUCA,77645.54771869363,73038.3578620913,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19075,BALBOA,CAUCA,41355.22566502127,25227.56939716002,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19100,BOLÍVAR,CAUCA,79834.94220736866,41179.43730660831,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19110,BUENOS AIRES,CAUCA,43511.899893833644,31430.5947163521,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19130,CAJIBÍO,CAUCA,55255.13574078638,44344.252935935714,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19137,CALDONO,CAUCA,35485.57436559568,29251.710546986546,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19142,CALOTO,CAUCA,26487.14073213285,15098.705149968344,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19212,CORINTO,CAUCA,32597.54337796833,22640.488452129983,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19256,EL TAMBO,CAUCA,274148.3485211987,238280.38107789692,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19290,FLORENCIA,CAUCA,5669.489341766679,2983.352127372532,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19300,GUACHENÉ,CAUCA,10068.76016076231,2103.014136024577,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19318,GUAPI,CAUCA,257088.6696652069,251560.01166420465,93142.0,1,2017.0,93142.0,1,0.362295235030365,0.37025757545412574,0,0,0.362295235030365,0.37025757545412574,30,1,2026-09-20T18:06:24
19355,INZÁ,CAUCA,86641.15869973465,78951.34528096986,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19364,JAMBALÓ,CAUCA,23448.71114123094,19826.47464955809,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19392,LA SIERRA,CAUCA,20846.74193869471,15205.658642636572,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19397,LA VEGA,CAUCA,51634.693513901664,40911.29392454559,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19418,LÓPEZ DE MICAY,CAUCA,337043.10758856614,330568.3466087136,178483.0,1,2015.0,178483.0,1,0.5295554069536916,0.5399276785906738,0,0,0.5295554069536916,0.5399276785906738,30,1,2026-09-20T18:06:24
19450,MERCADERES,CAUCA,69854.50163018917,18516.9466239144,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19455,MIRANDA,CAUCA,18971.39218102233,10002.052306977454,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19473,MORALES,CAUCA,51174.10665860623,43391.77034624442,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19513,PADILLA,CAUCA,6970.042687022255,1229.2810095610826,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19517,PÁEZ,CAUCA,179317.8193317791,151231.3584091073,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19532,PATÍA,CAUCA,75584.1355765403,34446.29441006033,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19533,PIAMONTE,CAUCA,110500.52354234023,106442.77100914538,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19548,PIENDAMÓ - TUNÍA,CAUCA,18134.03365190984,14818.02876235874,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19573,PUERTO TEJADA,CAUCA,10921.638334072844,1243.672449432751,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19585,PURACÉ,CAUCA,84855.22945381407,58276.14503864298,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19622,ROSAS,CAUCA,16918.013024341788,12720.12953598426,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19693,SAN SEBASTIÁN,CAUCA,41924.42769304494,32910.473447411496,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19698,SANTANDER DE QUILICHAO,CAUCA,51832.681928534505,28144.019892153025,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19701,SANTA ROSA,CAUCA,362075.5834877611,358354.0949828223,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19743,SILVIA,CAUCA,68116.53811027425,42188.13363178368,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19760,SOTARÁ PAISPAMBA,CAUCA,51612.70629164626,38560.49406917661,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19780,SUÁREZ,CAUCA,39258.805426669576,29771.72327368549,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19785,SUCRE,CAUCA,13595.85285551127,9737.44005975479,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19807,TIMBÍO,CAUCA,20141.943603008625,15683.846108119318,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19809,TIMBIQUÍ,CAUCA,205978.54973542475,201831.50990493377,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19821,TORIBÍO,CAUCA,49222.48898381212,37908.40230035524,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19824,TOTORÓ,CAUCA,40459.36390912874,24711.71622048718,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
19845,VILLA RICA,CAUCA,8160.825160185213,1227.5016847186266,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
20001,VALLEDUPAR,CESAR,418185.4079136285,199058.46724236108,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
20011,AGUACHICA,CESAR,87632.20549606864,27023.75506595653,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
20013,AGUSTÍN CODAZZI,CESAR,174993.52148771854,99886.9878814976,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
20032,ASTREA,CESAR,63704.76947560005,19179.74401454866,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
20045,BECERRIL,CESAR,122321.65230517644,72416.72436345296,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
20060,BOSCONIA,CESAR,58579.76122365294,11663.426622047276,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
20175,CHIMICHAGUA,CESAR,137441.31107741117,77348.86669494049,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
20178,CHIRIGUANÁ,CESAR,111270.45125858054,61919.52280420957,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
20228,CURUMANÍ,CESAR,91369.68796023927,60415.91692534756,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
20238,EL COPEY,CESAR,95514.980433467,62731.728737848985,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
20250,EL PASO,CESAR,81230.84399404092,27591.328066441427,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
20295,GAMARRA,CESAR,32639.25381748522,5314.841775077142,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
20310,GONZÁLEZ,CESAR,7257.389240427988,4901.88513394727,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
20383,LA GLORIA,CESAR,80163.68991003932,38088.29176991772,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
20400,LA JAGUA DE IBIRICO,CESAR,75459.20430573075,49379.15499417433,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
20443,MANAURE BALCÓN DEL CESAR,CESAR,13651.55695274359,11500.533311274325,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
20517,PAILITAS,CESAR,53092.85457532244,36114.01904225554,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
20550,PELAYA,CESAR,42274.639374368046,22773.877626175457,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
20570,PUEBLO BELLO,CESAR,74263.59008148109,59782.6718649092,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
20614,RÍO DE ORO,CESAR,51783.383520258605,23678.25920541776,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
20621,LA PAZ,CESAR,107114.6329062202,66437.79588498062,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
20710,SAN ALBERTO,CESAR,54930.14198365295,27019.481203790143,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
20750,SAN DIEGO,CESAR,64486.283576126814,32000.67337254903,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
20770,SAN MARTÍN,CESAR,99170.62550432018,35164.90831690449,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
20787,TAMALAMEQUE,CESAR,51261.6723283748,22744.68151227147,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23001,MONTERÍA,CÓRDOBA,313676.05781809,45080.5789114556,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23068,AYAPEL,CÓRDOBA,196361.4619360213,74660.99925991148,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23079,BUENAVISTA,CÓRDOBA,83461.53833841391,10768.45965671379,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23090,CANALETE,CÓRDOBA,42010.16507546826,14778.992045998812,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23162,CERETÉ,CÓRDOBA,29084.73306654838,1652.2411301868065,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23168,CHIMÁ,CÓRDOBA,32389.2019489764,4154.483601503094,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23182,CHINÚ,CÓRDOBA,62596.22950371769,7942.712155651873,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23189,CIÉNAGA DE ORO,CÓRDOBA,64106.955236342525,11406.422585803752,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23300,COTORRA,CÓRDOBA,8809.851982778295,713.7629105850283,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23350,LA APARTADA,CÓRDOBA,28690.971331996,5523.76154167104,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23417,LORICA,CÓRDOBA,95098.46428967715,19332.59222679396,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23419,LOS CÓRDOBAS,CÓRDOBA,36613.02897502444,16032.544549728082,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23464,MOMIL,CÓRDOBA,15872.458750040594,2597.4877239102284,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23466,MONTELÍBANO,CÓRDOBA,155075.65831342342,86173.75477606678,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23500,MOÑITOS,CÓRDOBA,20335.67149987009,11069.714620199598,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23555,PLANETA RICA,CÓRDOBA,114011.60338465398,15360.895441444902,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23570,PUEBLO NUEVO,CÓRDOBA,84894.54708028943,18448.07795174789,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23574,PUERTO ESCONDIDO,CÓRDOBA,41116.85866164648,14515.064705209346,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23580,PUERTO LIBERTADOR,CÓRDOBA,164726.9883903217,111997.860721146,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23586,PURÍSIMA DE LA CONCEPCIÓN,CÓRDOBA,11771.157813509604,1503.6450610207976,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23660,SAHAGÚN,CÓRDOBA,96445.8789004312,8640.738471859466,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23670,SAN ANDRÉS DE SOTAVENTO,CÓRDOBA,20668.851358306856,3968.849596016885,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23672,SAN ANTERO,CÓRDOBA,20742.674387859235,9083.548110088224,7561.0,1,2015.0,7561.0,1,0.36451423083734474,0.8323839878827441,0,0,0.36451423083734474,0.8323839878827441,30,1,2026-09-20T18:06:24
23675,SAN BERNARDO DEL VIENTO,CÓRDOBA,31547.93858626567,9814.150263229303,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23678,SAN CARLOS,CÓRDOBA,44659.79458115904,6785.525064648604,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23682,SAN JOSÉ DE URÉ,CÓRDOBA,52550.10027225132,30353.00665476547,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23686,SAN PELAYO,CÓRDOBA,44555.59987872588,5760.918746740588,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23807,TIERRALTA,CÓRDOBA,493815.61702750425,411261.971038772,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23815,TUCHÍN,CÓRDOBA,10635.28928689417,4292.357456805503,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
23855,VALENCIA,CÓRDOBA,91947.6658115397,44379.66343168068,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
25001,AGUA DE DIOS,CUNDINAMARCA,8588.512003382688,3447.562331598669,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
25019,ALBÁN,CUNDINAMARCA,5078.390958352209,4513.36921820756,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
25035,ANAPOIMA,CUNDINAMARCA,12383.748384933991,8851.528922902884,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
25040,ANOLAIMA,CUNDINAMARCA,12083.120865355517,9790.46529483954,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
25053,ARBELÁEZ,CUNDINAMARCA,14230.946707211342,11245.0315582947,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
25086,BELTRÁN,CUNDINAMARCA,17671.15415838563,13401.043691800083,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
25095,BITUIMA,CUNDINAMARCA,6098.904347212642,5480.835564728124,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
25099,BOJACÁ,CUNDINAMARCA,10220.924551906832,4745.0889146162735,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
25120,CABRERA,CUNDINAMARCA,42141.64012628776,26800.821002297183,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
25123,CACHIPAY,CUNDINAMARCA,5339.938090781416,4802.067112941027,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
25126,CAJICÁ,CUNDINAMARCA,5080.70660604833,1318.4427025942616,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
25148,CAPARRAPÍ,CUNDINAMARCA,61507.86851450437,49012.68601710125,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
25151,CÁQUEZA,CUNDINAMARCA,11135.818474852991,3685.2744060701766,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
25154,CARMEN DE CARUPA,CUNDINAMARCA,29814.72376253065,12587.442424340055,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
25168,CHAGUANÍ,CUNDINAMARCA,17187.468823192343,15191.751139259864,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
25175,CHÍA,CUNDINAMARCA,8039.73556732711,2627.956180316677,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
25178,CHIPAQUE,CUNDINAMARCA,15036.019900296296,7094.369736564991,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
25181,CHOACHÍ,CUNDINAMARCA,21213.246907020195,12804.350866809928,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
25183,CHOCONTÁ,CUNDINAMARCA,29965.66342516027,8852.973596800319,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
25200,COGUA,CUNDINAMARCA,13268.395836598733,5057.893044065051,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
25214,COTA,CUNDINAMARCA,5364.528180883743,2097.6446668943595,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
25224,CUCUNUBÁ,CUNDINAMARCA,10968.184119848873,3382.694136414823,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
25245,EL COLEGIO,CUNDINAMARCA,11815.87452668542,10604.632931075314,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
25258,EL PEÑÓN,CUNDINAMARCA,13394.407231466028,12719.673881852936,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
25260,EL ROSAL,CUNDINAMARCA,8713.953870761861,3022.675523522093,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
25269,FACATATIVÁ,CUNDINAMARCA,15782.46893298863,6907.674311641814,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
