COD_DANE,NOMBRE_MPI,DPTO_CNMBR,baseline_forest_tc30,px_bosque_tc30,baseline_forest_tc50,baseline_forest_tc75,fuente,version_gfc,baseline_forest,area_municipio_ha,fecha_generacion
66383,LA CELIA,RISARALDA,8574.006433372311,95629,8260.285976339223,7327.108280035305,local:Colombia_treecover2000.tif,Colombia_treecover2000,8574.006433372311,9247.5512042255,2026-09-20T09:50:08
66400,LA VIRGINIA,RISARALDA,2403.6132454947115,26805,1925.4014831156933,1197.4592080387672,local:Colombia_treecover2000.tif,Colombia_treecover2000,2403.6132454947115,3293.8862410903985,2026-09-20T09:50:08
66440,MARSELLA,RISARALDA,13249.049418597875,147761,11974.477279261033,9668.035954376868,local:Colombia_treecover2000.tif,Colombia_treecover2000,13249.049418597875,14929.714096971384,2026-09-20T09:50:08
66456,MISTRATÓ,RISARALDA,55208.017783802046,616174,54338.21233488074,51436.10177316119,local:Colombia_treecover2000.tif,Colombia_treecover2000,55208.017783802046,56473.61607399379,2026-09-20T09:50:08
66572,PUEBLO RICO,RISARALDA,59424.97529151564,663099,58394.16255904826,55039.95704786943,local:Colombia_treecover2000.tif,Colombia_treecover2000,59424.97529151564,61380.549634878036,2026-09-20T09:50:08
66594,QUINCHÍA,RISARALDA,11158.892165127982,124525,9929.673033563493,7746.901838671185,local:Colombia_treecover2000.tif,Colombia_treecover2000,11158.892165127982,14011.841615779313,2026-09-20T09:50:08
66682,SANTA ROSA DE CABAL,RISARALDA,43197.59969699537,481690,40261.04736276077,30816.838440047402,local:Colombia_treecover2000.tif,Colombia_treecover2000,43197.59969699537,54334.32335987082,2026-09-20T09:50:08
66687,SANTUARIO,RISARALDA,16263.740861230697,181413,14989.01131830666,12315.989263960653,local:Colombia_treecover2000.tif,Colombia_treecover2000,16263.740861230697,19084.271703243598,2026-09-20T09:50:08
68001,BUCARAMANGA,SANTANDER,10207.084566609814,114305,8815.719091271054,6995.293520350997,local:Colombia_treecover2000.tif,Colombia_treecover2000,10207.084566609814,15349.940596575698,2026-09-20T09:50:08
68013,AGUADA,SANTANDER,6390.847618872702,71425,5452.7537929813725,3811.9942092930023,local:Colombia_treecover2000.tif,Colombia_treecover2000,6390.847618872702,7511.051561192941,2026-09-20T09:50:08
68020,ALBANIA,SANTANDER,13751.986593688482,153581,12517.803680313042,9728.605328808053,local:Colombia_treecover2000.tif,Colombia_treecover2000,13751.986593688482,16598.25791879596,2026-09-20T09:50:08
68051,ARATOCA,SANTANDER,6319.10134792871,70696,4503.016982973457,2796.226345265641,local:Colombia_treecover2000.tif,Colombia_treecover2000,6319.10134792871,16946.175879167204,2026-09-20T09:50:08
68077,BARBOSA,SANTANDER,3351.4096246031454,37440,2644.7879731274825,1570.7969796206498,local:Colombia_treecover2000.tif,Colombia_treecover2000,3351.4096246031454,4664.324957284806,2026-09-20T09:50:08
68079,BARICHARA,SANTANDER,4974.586268456014,55648,2581.905480212248,1075.977154657714,local:Colombia_treecover2000.tif,Colombia_treecover2000,4974.586268456014,13702.734715882165,2026-09-20T09:50:08
68081,BARRANCABERMEJA,SANTANDER,79659.31397702903,891828,70390.23951536292,55101.92749662427,local:Colombia_treecover2000.tif,Colombia_treecover2000,79659.31397702903,132492.91493383417,2026-09-20T09:50:08
68092,BETULIA,SANTANDER,31733.292892796926,355254,29193.937319819554,25148.13696189767,local:Colombia_treecover2000.tif,Colombia_treecover2000,31733.292892796926,43051.656747159584,2026-09-20T09:50:08
68101,BOLÍVAR,SANTANDER,78349.02541130866,875477,73728.46030164063,65088.19245929441,local:Colombia_treecover2000.tif,Colombia_treecover2000,78349.02541130866,100888.88938574695,2026-09-20T09:50:08
68121,CABRERA,SANTANDER,4060.472373861888,45414,2123.304000818304,601.894547446888,local:Colombia_treecover2000.tif,Colombia_treecover2000,4060.472373861888,6545.711862604867,2026-09-20T09:50:08
68132,CALIFORNIA,SANTANDER,3255.59824114187,36473,2892.7580779893024,2007.9195540847245,local:Colombia_treecover2000.tif,Colombia_treecover2000,3255.59824114187,4492.358027672052,2026-09-20T09:50:08
68147,CAPITANEJO,SANTANDER,3142.942943059757,35149,1782.2775825306494,907.8646603655831,local:Colombia_treecover2000.tif,Colombia_treecover2000,3142.942943059757,8509.966184971043,2026-09-20T09:50:08
68152,CARCASÍ,SANTANDER,11732.216685178288,131237,9282.09640132794,5029.551025760059,local:Colombia_treecover2000.tif,Colombia_treecover2000,11732.216685178288,25836.87033387791,2026-09-20T09:50:08
68160,CEPITÁ,SANTANDER,4264.319659348232,47714,3594.4541800619413,2483.274723132726,local:Colombia_treecover2000.tif,Colombia_treecover2000,4264.319659348232,10775.161973600441,2026-09-20T09:50:08
68162,CERRITO,SANTANDER,7621.991318150556,85311,5603.550986126211,2814.109012503025,local:Colombia_treecover2000.tif,Colombia_treecover2000,7621.991318150556,42006.462882269385,2026-09-20T09:50:08
68167,CHARALÁ,SANTANDER,31813.426808419557,355549,27628.849472303187,21742.166080164003,local:Colombia_treecover2000.tif,Colombia_treecover2000,31813.426808419557,41844.25487392117,2026-09-20T09:50:08
68169,CHARTA,SANTANDER,10075.41942490302,112853,8769.185119529722,6345.811530112737,local:Colombia_treecover2000.tif,Colombia_treecover2000,10075.41942490302,12645.829224206931,2026-09-20T09:50:08
68176,CHIMA,SANTANDER,14660.398953289867,163907,13585.693546918274,10951.818958784399,local:Colombia_treecover2000.tif,Colombia_treecover2000,14660.398953289867,17292.798651118883,2026-09-20T09:50:08
68179,CHIPATÁ,SANTANDER,5324.868348137345,59498,3770.314181824137,2007.1403505653398,local:Colombia_treecover2000.tif,Colombia_treecover2000,5324.868348137345,9479.078096185824,2026-09-20T09:50:08
68190,CIMITARRA,SANTANDER,197472.02069390105,2207997,178215.8600701673,147316.29911736195,local:Colombia_treecover2000.tif,Colombia_treecover2000,197472.02069390105,317051.8351795995,2026-09-20T09:50:08
68207,CONCEPCIÓN,SANTANDER,10192.064416088775,114041,7305.859937503173,2970.014129293483,local:Colombia_treecover2000.tif,Colombia_treecover2000,10192.064416088775,33637.61526520825,2026-09-20T09:50:08
68209,CONFINES,SANTANDER,4960.824692704732,55461,3850.0722673587643,2300.5849033820627,local:Colombia_treecover2000.tif,Colombia_treecover2000,4960.824692704732,7129.356016363628,2026-09-20T09:50:08
68211,CONTRATACIÓN,SANTANDER,12420.464283298214,138845,11609.079619795015,10170.25707606306,local:Colombia_treecover2000.tif,Colombia_treecover2000,12420.464283298214,13694.94128840054,2026-09-20T09:50:08
68217,COROMORO,SANTANDER,45975.35209735822,513883,41466.65218090075,33452.552994861,local:Colombia_treecover2000.tif,Colombia_treecover2000,45975.35209735822,57637.55646222074,2026-09-20T09:50:08
68229,CURITÍ,SANTANDER,9982.256051141012,111655,7380.788939707609,4852.936237119172,local:Colombia_treecover2000.tif,Colombia_treecover2000,9982.256051141012,24376.459652347767,2026-09-20T09:50:08
68235,EL CARMEN DE CHUCURÍ,SANTANDER,83332.2921314348,932203,81004.43797374752,73965.85716483623,local:Colombia_treecover2000.tif,Colombia_treecover2000,83332.2921314348,92257.037698287,2026-09-20T09:50:08
68245,EL GUACAMAYO,SANTANDER,8102.030357587295,90562,7603.609689985188,6614.830294124363,local:Colombia_treecover2000.tif,Colombia_treecover2000,8102.030357587295,9281.876871464465,2026-09-20T09:50:08
68250,EL PEÑÓN,SANTANDER,36609.66452404035,409089,35436.959330266865,32691.540952790398,local:Colombia_treecover2000.tif,Colombia_treecover2000,36609.66452404035,39768.17702611137,2026-09-20T09:50:08
68255,EL PLAYÓN,SANTANDER,40097.528793220394,449399,38164.44598034401,34237.425502675826,local:Colombia_treecover2000.tif,Colombia_treecover2000,40097.528793220394,45414.887506661435,2026-09-20T09:50:08
68264,ENCINO,SANTANDER,29573.967388201665,330462,25594.420776357023,19474.47718142845,local:Colombia_treecover2000.tif,Colombia_treecover2000,29573.967388201665,39966.77411946952,2026-09-20T09:50:08
68266,ENCISO,SANTANDER,4746.962740339738,53103,3584.4860303792498,2003.3327983745107,local:Colombia_treecover2000.tif,Colombia_treecover2000,4746.962740339738,7465.457663981739,2026-09-20T09:50:08
68271,FLORIÁN,SANTANDER,15448.007323669515,172528,14382.31558547566,12174.197291985904,local:Colombia_treecover2000.tif,Colombia_treecover2000,15448.007323669515,17636.525045779254,2026-09-20T09:50:08
68276,FLORIDABLANCA,SANTANDER,7158.505797797614,80151,6384.572964783805,5367.821273913436,local:Colombia_treecover2000.tif,Colombia_treecover2000,7158.505797797614,9998.664480972602,2026-09-20T09:50:08
68296,GALÁN,SANTANDER,13619.349034925173,152358,11426.476235514345,8552.215978557972,local:Colombia_treecover2000.tif,Colombia_treecover2000,13619.349034925173,20138.08259996403,2026-09-20T09:50:08
68298,GÁMBITA,SANTANDER,48903.801820497,546300,43720.073518735684,36892.908619061374,local:Colombia_treecover2000.tif,Colombia_treecover2000,48903.801820497,60717.32013337721,2026-09-20T09:50:08
68307,GIRÓN,SANTANDER,24721.229000603387,276782,19978.28161737706,15525.07314137052,local:Colombia_treecover2000.tif,Colombia_treecover2000,24721.229000603387,49126.46177181603,2026-09-20T09:50:08
68318,GUACA,SANTANDER,11804.669184288112,132122,9652.847230416728,6189.060563269513,local:Colombia_treecover2000.tif,Colombia_treecover2000,11804.669184288112,26898.355065670927,2026-09-20T09:50:08
68320,GUADALUPE,SANTANDER,11514.915168525667,128704,9920.424128627974,7156.581357942345,local:Colombia_treecover2000.tif,Colombia_treecover2000,11514.915168525667,14608.436851841923,2026-09-20T09:50:08
68322,GUAPOTÁ,SANTANDER,4869.471562501154,54436,3779.1278911888066,2341.7069060832055,local:Colombia_treecover2000.tif,Colombia_treecover2000,4869.471562501154,6718.362036186473,2026-09-20T09:50:08
68324,GUAVATÁ,SANTANDER,7890.032714084412,88141,7427.418055952131,6011.111444209428,local:Colombia_treecover2000.tif,Colombia_treecover2000,7890.032714084412,8367.144477146541,2026-09-20T09:50:08
68327,GÜEPSA,SANTANDER,2362.5737262386406,26397,1633.4989554225372,1014.8639589566952,local:Colombia_treecover2000.tif,Colombia_treecover2000,2362.5737262386406,3010.9309007559145,2026-09-20T09:50:08
68344,HATO,SANTANDER,14507.889227959233,162262,13501.717535068292,11377.107310221032,local:Colombia_treecover2000.tif,Colombia_treecover2000,14507.889227959233,16872.77763759752,2026-09-20T09:50:08
68368,JESÚS MARÍA,SANTANDER,7657.525992494297,85530,7110.039556859452,5817.122341547663,local:Colombia_treecover2000.tif,Colombia_treecover2000,7657.525992494297,8946.64480061814,2026-09-20T09:50:08
68370,JORDÁN,SANTANDER,2134.1094417200993,23876,1328.1454862301077,672.343774297879,local:Colombia_treecover2000.tif,Colombia_treecover2000,2134.1094417200993,3982.3963511009633,2026-09-20T09:50:08
68377,LA BELLEZA,SANTANDER,31244.531087681535,349018,30180.259150219234,27383.07134947263,local:Colombia_treecover2000.tif,Colombia_treecover2000,31244.531087681535,33477.75231010546,2026-09-20T09:50:08
68385,LANDÁZURI,SANTANDER,52438.7572308878,586227,50279.10515448498,44936.082347645075,local:Colombia_treecover2000.tif,Colombia_treecover2000,52438.7572308878,58934.122560357915,2026-09-20T09:50:08
68397,LA PAZ,SANTANDER,26498.434269632005,296171,25269.092959258305,22618.129758874456,local:Colombia_treecover2000.tif,Colombia_treecover2000,26498.434269632005,28390.907269355528,2026-09-20T09:50:08
68406,LEBRIJA,SANTANDER,35681.43405084717,399627,31555.650381907966,25255.7927787464,local:Colombia_treecover2000.tif,Colombia_treecover2000,35681.43405084717,54948.959100249565,2026-09-20T09:50:08
68418,LOS SANTOS,SANTANDER,4071.467749668237,45562,1828.186463889513,830.8311889329354,local:Colombia_treecover2000.tif,Colombia_treecover2000,4071.467749668237,28957.636349379296,2026-09-20T09:50:08
68425,MACARAVITA,SANTANDER,5280.543183353022,59056,4170.215298178755,2916.9412310440443,local:Colombia_treecover2000.tif,Colombia_treecover2000,5280.543183353022,10268.901503716694,2026-09-20T09:50:08
68432,MÁLAGA,SANTANDER,2130.6767667035883,23838,1343.4895893533871,547.990974015505,local:Colombia_treecover2000.tif,Colombia_treecover2000,2130.6767667035883,5704.645436881171,2026-09-20T09:50:08
68444,MATANZA,SANTANDER,19794.840102559803,221768,18248.636923488288,15502.608463109973,local:Colombia_treecover2000.tif,Colombia_treecover2000,19794.840102559803,23529.74259873557,2026-09-20T09:50:08
68464,MOGOTES,SANTANDER,33497.43884218339,374586,28294.958627082615,22140.47706390631,local:Colombia_treecover2000.tif,Colombia_treecover2000,33497.43884218339,48301.31531205175,2026-09-20T09:50:08
68468,MOLAGAVITA,SANTANDER,8869.535019449468,99219,6855.012762622922,4573.703774559785,local:Colombia_treecover2000.tif,Colombia_treecover2000,8869.535019449468,18009.854161174942,2026-09-20T09:50:08
68498,OCAMONTE,SANTANDER,5584.074353960501,62429,4303.643556143398,2919.2748941001473,local:Colombia_treecover2000.tif,Colombia_treecover2000,5584.074353960501,7508.055132725869,2026-09-20T09:50:08
68500,OIBA,SANTANDER,23125.802085924057,258476,19140.43552987172,13602.60637991655,local:Colombia_treecover2000.tif,Colombia_treecover2000,23125.802085924057,28733.831359660755,2026-09-20T09:50:08
68502,ONZAGA,SANTANDER,36161.26368866328,404265,31734.48762074629,24914.713371127014,local:Colombia_treecover2000.tif,Colombia_treecover2000,36161.26368866328,48821.43184610842,2026-09-20T09:50:08
68522,PALMAR,SANTANDER,1173.0625353906735,13119,626.0945607725517,197.4271414255711,local:Colombia_treecover2000.tif,Colombia_treecover2000,1173.0625353906735,1965.9740052171123,2026-09-20T09:50:08
68524,PALMAS DEL SOCORRO,SANTANDER,4172.658156592618,46653,3277.714810708731,1990.04255382442,local:Colombia_treecover2000.tif,Colombia_treecover2000,4172.658156592618,5843.772592347917,2026-09-20T09:50:08
68533,PÁRAMO,SANTANDER,3651.1065351107527,40824,2729.465599899128,1540.8580496128448,local:Colombia_treecover2000.tif,Colombia_treecover2000,3651.1065351107527,7284.693385005978,2026-09-20T09:50:08
68547,PIEDECUESTA,SANTANDER,30916.664145113056,346084,26382.684878122447,19661.061454239636,local:Colombia_treecover2000.tif,Colombia_treecover2000,30916.664145113056,48377.06700566113,2026-09-20T09:50:08
68549,PINCHOTE,SANTANDER,3753.1824858619307,41973,2938.412359785592,2010.6930536794462,local:Colombia_treecover2000.tif,Colombia_treecover2000,3753.1824858619307,5543.309702599267,2026-09-20T09:50:08
68572,PUENTE NACIONAL,SANTANDER,19261.461363621336,215134,16920.192130072348,12325.715322697757,local:Colombia_treecover2000.tif,Colombia_treecover2000,19261.461363621336,25129.897756433344,2026-09-20T09:50:08
68573,PUERTO PARRA,SANTANDER,49598.327070318315,554860,45941.37809473005,39691.03192764805,local:Colombia_treecover2000.tif,Colombia_treecover2000,49598.327070318315,76133.31737847911,2026-09-20T09:50:08
68575,PUERTO WILCHES,SANTANDER,94018.04442678491,1053722,81489.89271878303,62351.59380635026,local:Colombia_treecover2000.tif,Colombia_treecover2000,94018.04442678491,147973.95411866767,2026-09-20T09:50:08
68615,RIONEGRO,SANTANDER,64494.06962573211,722637,58483.81642809851,47992.096624015605,local:Colombia_treecover2000.tif,Colombia_treecover2000,64494.06962573211,116643.73313389745,2026-09-20T09:50:08
68655,SABANA DE TORRES,SANTANDER,76481.69387482783,856837,69465.99440902607,57997.25793914343,local:Colombia_treecover2000.tif,Colombia_treecover2000,76481.69387482783,142674.76587932443,2026-09-20T09:50:08
68669,SAN ANDRÉS,SANTANDER,17372.040379954742,194385,13749.001882424142,8425.123263130477,local:Colombia_treecover2000.tif,Colombia_treecover2000,17372.040379954742,28097.620796414274,2026-09-20T09:50:08
68673,SAN BENITO,SANTANDER,5094.556814013258,56929,3914.3391849337704,2511.7645318541627,local:Colombia_treecover2000.tif,Colombia_treecover2000,5094.556814013258,5901.804493143617,2026-09-20T09:50:08
68679,SAN GIL,SANTANDER,6792.227728377747,75963,4862.141558530246,2872.4871382462175,local:Colombia_treecover2000.tif,Colombia_treecover2000,6792.227728377747,14658.745158058911,2026-09-20T09:50:08
68682,SAN JOAQUÍN,SANTANDER,9433.279965291062,105483,7981.049332628261,6286.275675328814,local:Colombia_treecover2000.tif,Colombia_treecover2000,9433.279965291062,14284.073591960689,2026-09-20T09:50:08
68684,SAN JOSÉ DE MIRANDA,SANTANDER,1675.5635674404466,18743,864.5471339890676,293.39630483191684,local:Colombia_treecover2000.tif,Colombia_treecover2000,1675.5635674404466,7515.815669148038,2026-09-20T09:50:08
68686,SAN MIGUEL,SANTANDER,5649.1760817385875,63183,4757.955826707979,3540.5577160911835,local:Colombia_treecover2000.tif,Colombia_treecover2000,5649.1760817385875,7105.5938870282025,2026-09-20T09:50:08
68689,SAN VICENTE DE CHUCURÍ,SANTANDER,92731.29168353921,1037849,88287.49726513386,77851.80818423278,local:Colombia_treecover2000.tif,Colombia_treecover2000,92731.29168353921,111457.22825415812,2026-09-20T09:50:08
68705,SANTA BÁRBARA,SANTANDER,14335.464420223238,160466,13220.63938413994,10135.112916229482,local:Colombia_treecover2000.tif,Colombia_treecover2000,14335.464420223238,17827.66056344634,2026-09-20T09:50:08
68720,SANTA HELENA DEL OPÓN,SANTANDER,36547.10936420728,408633,35933.01565057563,33482.187579306934,local:Colombia_treecover2000.tif,Colombia_treecover2000,36547.10936420728,37326.68930665421,2026-09-20T09:50:08
68745,SIMACOTA,SANTANDER,71540.72955972847,800257,67368.92413080824,58294.024380083705,local:Colombia_treecover2000.tif,Colombia_treecover2000,71540.72955972847,90335.80421250392,2026-09-20T09:50:08
68755,SOCORRO,SANTANDER,9961.463478094338,111391,8353.198935254346,5459.84696459505,local:Colombia_treecover2000.tif,Colombia_treecover2000,9961.463478094338,12759.688358391599,2026-09-20T09:50:08
68770,SUAITA,SANTANDER,25118.563952021286,280692,21639.7189802173,16353.848811176265,local:Colombia_treecover2000.tif,Colombia_treecover2000,25118.563952021286,28292.988474092097,2026-09-20T09:50:08
68773,SUCRE,SANTANDER,45731.3448675987,510915,43361.34456633485,38216.24636864549,local:Colombia_treecover2000.tif,Colombia_treecover2000,45731.3448675987,52184.69246669188,2026-09-20T09:50:08
68780,SURATÁ,SANTANDER,25477.808802409243,285515,22297.985656196368,15879.581869753205,local:Colombia_treecover2000.tif,Colombia_treecover2000,25477.808802409243,36229.84883196741,2026-09-20T09:50:08
68820,TONA,SANTANDER,12822.130356985765,143594,11572.456335855913,8962.467966489628,local:Colombia_treecover2000.tif,Colombia_treecover2000,12822.130356985765,33012.09415844157,2026-09-20T09:50:08
68855,VALLE DE SAN JOSÉ,SANTANDER,5783.548206285166,64669,4344.8462581220065,2797.1170733277163,local:Colombia_treecover2000.tif,Colombia_treecover2000,5783.548206285166,8096.255014551636,2026-09-20T09:50:08
68861,VÉLEZ,SANTANDER,38457.04705362944,429839,35715.05221256257,29902.032631713966,local:Colombia_treecover2000.tif,Colombia_treecover2000,38457.04705362944,44704.753452982615,2026-09-20T09:50:08
68867,VETAS,SANTANDER,2540.194808999155,28457,2102.52930418087,1125.7078603092668,local:Colombia_treecover2000.tif,Colombia_treecover2000,2540.194808999155,9223.51539637296,2026-09-20T09:50:08
68872,VILLANUEVA,SANTANDER,1215.4609189834698,13598,473.2989197897999,171.08581542729837,local:Colombia_treecover2000.tif,Colombia_treecover2000,1215.4609189834698,9742.69983499083,2026-09-20T09:50:08
68895,ZAPATOCA,SANTANDER,17206.591105700674,192558,13332.858158669353,9553.692392494744,local:Colombia_treecover2000.tif,Colombia_treecover2000,17206.591105700674,36377.43269212203,2026-09-20T09:50:08
70001,SINCELEJO,SUCRE,7451.9785761531375,83906,5674.837174191896,3024.8381435480255,local:Colombia_treecover2000.tif,Colombia_treecover2000,7451.9785761531375,27963.454276520453,2026-09-20T09:50:08
70110,BUENAVISTA,SUCRE,1150.486473747306,12952,658.4800969502343,237.44068014511274,local:Colombia_treecover2000.tif,Colombia_treecover2000,1150.486473747306,14637.447153878045,2026-09-20T09:50:08
70124,CAIMITO,SUCRE,11912.286511272217,133925,8617.468049562729,3601.838012751275,local:Colombia_treecover2000.tif,Colombia_treecover2000,11912.286511272217,41223.384284505184,2026-09-20T09:50:08
70204,COLOSÓ,SUCRE,7505.455860696766,84567,7118.993606580862,6464.145090904594,local:Colombia_treecover2000.tif,Colombia_treecover2000,7505.455860696766,13110.670619166911,2026-09-20T09:50:08
70215,COROZAL,SUCRE,3245.8433269119682,36533,2119.379279927817,971.2014774741474,local:Colombia_treecover2000.tif,Colombia_treecover2000,3245.8433269119682,28598.127501606297,2026-09-20T09:50:08
70221,COVEÑAS,SUCRE,2328.0032719996852,26219,2056.816813131031,847.3254925188846,local:Colombia_treecover2000.tif,Colombia_treecover2000,2328.0032719996852,5660.860048560569,2026-09-20T09:50:08
70230,CHALÁN,SUCRE,5414.507433269435,61013,5176.0299098730975,4624.185463093634,local:Colombia_treecover2000.tif,Colombia_treecover2000,5414.507433269435,8367.209311835348,2026-09-20T09:50:08
70233,EL ROBLE,SUCRE,5341.159650024618,60097,3868.764323633662,2159.7831391007744,local:Colombia_treecover2000.tif,Colombia_treecover2000,5341.159650024618,19832.1371605012,2026-09-20T09:50:08
70235,GALERAS,SUCRE,6776.3645284603135,76258,4350.348335188453,2154.0550020367423,local:Colombia_treecover2000.tif,Colombia_treecover2000,6776.3645284603135,32164.045731076258,2026-09-20T09:50:08
70265,GUARANDA,SUCRE,20058.44049084618,225276,15115.854618527934,8146.200613157542,local:Colombia_treecover2000.tif,Colombia_treecover2000,20058.44049084618,36155.479631847935,2026-09-20T09:50:08
70400,LA UNIÓN,SUCRE,3819.3218359410303,42943,2817.7026136879404,1656.7669429495681,local:Colombia_treecover2000.tif,Colombia_treecover2000,3819.3218359410303,23224.01419283646,2026-09-20T09:50:08
70418,LOS PALMITOS,SUCRE,3306.246064944543,37242,2859.862882684014,2016.925169700338,local:Colombia_treecover2000.tif,Colombia_treecover2000,3306.246064944543,19878.07029067501,2026-09-20T09:50:08
70429,MAJAGUAL,SUCRE,42512.12097537473,477668,29467.224101013016,11325.967184125257,local:Colombia_treecover2000.tif,Colombia_treecover2000,42512.12097537473,84435.9448225826,2026-09-20T09:50:08
70473,MORROA,SUCRE,7822.892767585508,88105,6826.36609653811,4611.440286550227,local:Colombia_treecover2000.tif,Colombia_treecover2000,7822.892767585508,16992.62748541135,2026-09-20T09:50:08
70508,OVEJAS,SUCRE,28987.249234652572,326622,26311.922137340203,19220.849036466476,local:Colombia_treecover2000.tif,Colombia_treecover2000,28987.249234652572,45979.98973968331,2026-09-20T09:50:08
70523,PALMITO,SUCRE,3544.9292079176766,39916,2439.628387232535,1196.7147591611915,local:Colombia_treecover2000.tif,Colombia_treecover2000,3544.9292079176766,17466.677218293473,2026-09-20T09:50:08
70670,SAMPUÉS,SUCRE,3139.8417526679486,35340,2232.525749701971,1042.0707329006964,local:Colombia_treecover2000.tif,Colombia_treecover2000,3139.8417526679486,21376.595070202085,2026-09-20T09:50:08
70678,SAN BENITO ABAD,SUCRE,77789.08759900014,874608,62692.57821220315,30670.735079837712,local:Colombia_treecover2000.tif,Colombia_treecover2000,77789.08759900014,149314.6588547969,2026-09-20T09:50:08
70702,SAN JUAN DE BETULIA,SUCRE,1454.3760801077105,16374,819.0291082817462,323.7581936593988,local:Colombia_treecover2000.tif,Colombia_treecover2000,1454.3760801077105,16802.41340697014,2026-09-20T09:50:08
70708,SAN MARCOS,SUCRE,34499.11763298388,387648,25846.733717268704,12330.112843546856,local:Colombia_treecover2000.tif,Colombia_treecover2000,34499.11763298388,96982.62376531887,2026-09-20T09:50:08
70713,SAN ONOFRE,SUCRE,45728.09422561206,515653,39769.6464849715,28283.569557380535,local:Colombia_treecover2000.tif,Colombia_treecover2000,45728.09422561206,103497.72097602325,2026-09-20T09:50:08
70717,SAN PEDRO,SUCRE,86.66142341453866,976,35.33927320895289,5.327215937632181,local:Colombia_treecover2000.tif,Colombia_treecover2000,86.66142341453866,21285.722598050783,2026-09-20T09:50:08
70742,SAN LUIS DE SINCÉ,SUCRE,4068.4572181025615,45797,2349.050875890288,936.7301376076365,local:Colombia_treecover2000.tif,Colombia_treecover2000,4068.4572181025615,41872.87355202966,2026-09-20T09:50:08
70771,SUCRE,SUCRE,73052.05217114653,821379,61975.14920678893,33903.61792781786,local:Colombia_treecover2000.tif,Colombia_treecover2000,73052.05217114653,113033.84555584066,2026-09-20T09:50:08
70820,SANTIAGO DE TOLÚ,SUCRE,6543.593676497685,73730,5279.328169335743,3900.2112506440035,local:Colombia_treecover2000.tif,Colombia_treecover2000,6543.593676497685,30243.956789053376,2026-09-20T09:50:08
70823,SAN JOSÉ DE TOLUVIEJO,SUCRE,5934.32305191874,66855,4928.375102447924,3624.89301687934,local:Colombia_treecover2000.tif,Colombia_treecover2000,5934.32305191874,28490.738238983096,2026-09-20T09:50:08
73001,IBAGUÉ,TOLIMA,95777.76280314417,1067432,87645.07914304174,66848.7634531808,local:Colombia_treecover2000.tif,Colombia_treecover2000,95777.76280314417,137659.80289747723,2026-09-20T09:50:08
73024,ALPUJARRA,TOLIMA,25884.08548605355,288106,18259.39042412663,10797.583429827378,local:Colombia_treecover2000.tif,Colombia_treecover2000,25884.08548605355,50117.18559134289,2026-09-20T09:50:08
73026,ALVARADO,TOLIMA,16968.587031156043,189147,14304.500107268468,10800.108563328387,local:Colombia_treecover2000.tif,Colombia_treecover2000,16968.587031156043,34411.18828569704,2026-09-20T09:50:08
73030,AMBALEMA,TOLIMA,9127.498327313719,101779,7502.307269035407,4808.342765717602,local:Colombia_treecover2000.tif,Colombia_treecover2000,9127.498327313719,23785.440982012336,2026-09-20T09:50:08
73043,ANZOÁTEGUI,TOLIMA,30244.866500725075,337150,26157.236666964243,17180.175238833886,local:Colombia_treecover2000.tif,Colombia_treecover2000,30244.866500725075,46946.92893066566,2026-09-20T09:50:08
73055,ARMERO,TOLIMA,23658.222394302065,263876,20704.19142726465,15613.288336514339,local:Colombia_treecover2000.tif,Colombia_treecover2000,23658.222394302065,44030.39414910531,2026-09-20T09:50:08
73067,ATACO,TOLIMA,66107.1714630935,735829,54894.61065178465,42396.002321638145,local:Colombia_treecover2000.tif,Colombia_treecover2000,66107.1714630935,101733.39461598294,2026-09-20T09:50:08
73124,CAJAMARCA,TOLIMA,40006.40839210257,445835,35763.68678848665,21138.572613257926,local:Colombia_treecover2000.tif,Colombia_treecover2000,40006.40839210257,50837.87173541217,2026-09-20T09:50:08
73148,CARMEN DE APICALÁ,TOLIMA,10760.355503339546,119869,9125.60366761231,7012.233800575352,local:Colombia_treecover2000.tif,Colombia_treecover2000,10760.355503339546,19067.219652905012,2026-09-20T09:50:08
73152,CASABIANCA,TOLIMA,12287.773600331355,137061,11368.794999398897,9053.793835716207,local:Colombia_treecover2000.tif,Colombia_treecover2000,12287.773600331355,17483.997333093095,2026-09-20T09:50:08
73168,CHAPARRAL,TOLIMA,156876.81079250094,1746810,137363.84031519995,94863.79703546979,local:Colombia_treecover2000.tif,Colombia_treecover2000,156876.81079250094,210153.71663565625,2026-09-20T09:50:08
73200,COELLO,TOLIMA,18609.28738297507,207371,15816.931387573324,11619.022318119765,local:Colombia_treecover2000.tif,Colombia_treecover2000,18609.28738297507,34335.81908317287,2026-09-20T09:50:08
73217,COYAIMA,TOLIMA,17463.917245740435,194449,12537.214697052303,7474.702807006968,local:Colombia_treecover2000.tif,Colombia_treecover2000,17463.917245740435,66869.38281779614,2026-09-20T09:50:08
73226,CUNDAY,TOLIMA,40091.55847465944,446540,35522.453425260814,28807.70553226855,local:Colombia_treecover2000.tif,Colombia_treecover2000,40091.55847465944,50708.843191772285,2026-09-20T09:50:08
