COD_DANE,log_defor_pre_media,defor_pre_tendencia,log_baseline_forest,n_anios_pre
17524,5.095895138047079,-0.28068777923549426,9.185352765879506,9
17541,4.315218874092267,0.16166988041992436,10.68985067606191,9
17614,4.45898767581001,1.047676612200156,10.406013428486977,9
17616,4.003325163834932,0.04179019627974778,8.862298059422708,9
17653,3.2880286835565173,-0.48087252626931054,10.178445642366562,9
17662,4.844501997498826,0.1887165838164595,11.155851012667227,9
17665,3.3488509012899463,-0.19571264158114676,8.5232329155074,9
17777,2.6602595372658615,0.22298263732239088,9.133335129863205,9
17867,5.511046879513374,-0.03545026257553552,10.626526246973254,9
17873,3.4882920885130893,0.027900547683190613,10.30949784533744,9
17877,3.1450139762697455,-0.14288645838955727,8.841119918333112,9
18001,6.46079607554456,0.38437234561612765,12.226499097814921,9
18029,5.234844943592463,0.12537755282993324,9.611551109737633,9
18094,6.019176985674518,0.2658470726039939,11.438230043378791,9
18150,8.924013380986667,0.728129638812689,13.991058081044851,9
18205,5.603262078550646,0.30533855405812016,10.243710247388336,9
18247,6.179498921308624,0.5492864377172291,11.222897977515094,9
18256,6.311516999590213,0.5050479333284175,11.179086079353029,9
18410,7.4835480819986815,0.8124549209881824,11.633126463884794,9
18460,6.600496153790323,0.6742727537184612,11.126940726356423,9
18479,4.624874769262426,0.24773598091594007,9.695579844064627,9
18592,7.4367881404397655,0.4026636895230675,12.679192881856736,9
18610,6.133072610439673,-0.06689960637109316,11.645615328608537,9
18753,9.499193758172106,0.36895138349098033,14.337193750423651,9
18756,7.8849303636456,0.6745364562049305,15.244444840174127,9
18785,5.8791633337708245,-0.03350919746009051,10.324552678485727,9
18860,6.936264987427853,0.3122501551439667,11.091305212405207,9
19001,5.39544407727876,0.06743856283429306,10.389502009184437,9
19022,3.202339856228101,-0.8026985449146569,9.757060799570242,9
19050,5.216727629508082,0.08594409383128898,11.199582277747878,9
19075,3.955657042448207,0.1308314611825736,10.136401616556993,9
19100,4.75711844226015,-0.6230884800095966,10.626231398698462,9
19110,4.881816588819608,0.27360553800420906,10.357031460743178,9
19130,5.431448679151219,0.531007008202212,10.700832122584838,9
19137,4.3538843287276014,-0.2718803892604589,10.28493588629047,9
19142,3.627535823872884,0.05998351574717331,9.62382788106721,9
19212,4.168059600044382,0.4728960779169724,10.0290606114631,9
19256,6.803960204049017,1.071002244875145,12.382206892003238,9
19290,2.3702437414678603,-0.15627130683041823,8.001639742410017,9
19300,1.0818051703517284,0,7.65310583967594,9
19318,5.370405442942291,1.604485283184303,12.436330470281904,9
19355,4.09717388923226,0.1328799300680954,11.277564585104257,9
19364,3.8507856959569566,-0.39282187341469266,9.896066081420072,9
19392,3.8218794555751803,-0.24922276341495664,9.630271014587478,9
19397,4.629277261331325,-0.6633016043121795,10.619828173709006,9
19418,5.458606311477417,1.0887754006436552,12.709948515605365,9
19450,4.291281021367136,-0.1587926355160736,9.827011393825513,9
19455,3.3813347525659037,-0.38383212212565265,9.212219605110985,9
19473,4.887337077751762,0.4610032695562145,10.6792570338336,9
19513,0.708035793053696,-0.26458074117838293,7.1165564685804705,9
19517,5.353468211012885,0.38121360281288474,11.927708492780654,9
19532,5.0670156275323635,1.0141050718060756,10.44791283241192,9
19533,6.391464749785079,0.425830465227663,11.575579743286731,9
19548,4.202750436065887,-0.019611523486159577,9.604809916499052,9
19573,1.56234630490025,-0.21095399578962426,7.128247318142855,9
19585,3.967646909176143,-0.41037640356106175,10.973753005900639,9
19622,3.594019173089976,-0.44964761360101546,9.451848654564296,9
19693,3.943909194290468,-0.47031412167443243,10.402101719028257,9
19698,4.492561241605437,-0.15669305018894963,10.246460400042444,9
19701,4.957375154455372,0.7072409056191713,12.78963693652251,9
19743,4.9954539721005915,-1.1268300849605746,10.650994595753208,9
19760,5.188893049266747,-0.44657561147124447,10.56077255374892,9
19780,4.358118089622206,0.6280568167177218,10.30266225076874,9
19785,3.2846635654062037,0.17178762317748708,9.184475747848525,9
19807,4.55870731157775,-0.5581357090460006,9.661310890272075,9
19809,5.643395324641106,1.2520986361097206,12.216305708688024,9
19821,4.243626264937855,-0.7648347760351442,10.544300897533276,9
19824,4.5387098192878215,-0.8773350408724632,10.116031930544425,9
19845,1.1118575154181303,-0.7362616273695776,7.115094598751379,9
20001,7.120816170688116,-0.23088065628392407,12.218038666287077,9
